sofifa_id,short_name,League,Positions,Age,Overall,Potential,Wage (eur),Value (eur),Height (cm),Weight (kg)
241842,B. Johnson,English Premier League,Defender,21,68,78,15000.0,2600000.0,180,69
242054,Igor Silva,French Ligue 1,Defender,24,68,73,6000.0,1700000.0,173,66
243057,N. Williams,English Premier League,Defender,20,68,82,21000.0,2800000.0,183,72
243311,Josep Martínez,German 1. Bundesliga,Goalkeeper,23,68,76,14000.0,2300000.0,191,78
244187,A. Mendy,French Ligue 1,Defender,26,68,71,7000.0,1500000.0,180,75
244363,Daniel Fuzato,Italian Serie A,Goalkeeper,23,68,74,11000.0,1500000.0,190,86
244480,H. Magnetti,French Ligue 1,Midfielder,23,68,74,6000.0,1800000.0,180,75
244970,Y. Magnin,French Ligue 1,Midfielder,24,68,75,6000.0,2300000.0,183,71
245283,F. El Melali,French Ligue 1,Midfielder,24,68,74,8000.0,1900000.0,168,65
245822,D. Alemdar,French Ligue 1,Goalkeeper,18,68,83,1000.0,2400000.0,189,73
246679,G. Biancone,French Ligue 1,Defender,21,68,78,5000.0,2600000.0,187,79
246923,J. Ramsey,English Premier League,Midfielder,20,68,83,16000.0,2900000.0,180,72
247229,R. Bellanova,Italian Serie A,Defender,21,68,77,7000.0,2600000.0,188,78
251954,C. Summerville,English Premier League,Midfielder,19,68,80,15000.0,2900000.0,174,64
252448,J. Leweling,German 1. Bundesliga,Midfielder,20,68,82,8000.0,2900000.0,184,86
252594,I. Lihadji,French Ligue 1,Midfielder,19,68,82,7000.0,2900000.0,177,70
253052,I. Kabore,French Ligue 1,Defender,20,68,82,24000.0,2800000.0,180,70
254088,A. Diallo,English Premier League,Midfielder,18,68,85,12000.0,3100000.0,173,72
254267,B. Białek,German 1. Bundesliga,Forward,19,68,81,13000.0,2900000.0,191,84
255069,Nico González,Spain Primera Division,Midfielder,19,68,83,23000.0,2900000.0,188,86
255461,Barbero,Spain Primera Division,Forward,22,68,77,10000.0,2700000.0,186,78
255839,J. Antiste,Italian Serie A,Forward,18,68,79,3000.0,2600000.0,182,77
256658,J. Ngankam,German 1. Bundesliga,Forward,20,68,79,13000.0,2700000.0,182,80
256689,L. Gueye,French Ligue 1,Forward,23,68,76,8000.0,2700000.0,178,74
256781,L. Netz,German 1. Bundesliga,Defender,18,68,85,3000.0,2900000.0,180,83
257000,A. Carboni,Italian Serie A,Defender,20,68,81,8000.0,2700000.0,185,80
257057,A. Onana,French Ligue 1,Midfielder,19,68,83,6000.0,2700000.0,195,76
257270,T. Pembélé,French Ligue 1,Defender,18,68,81,7000.0,2700000.0,182,76
257711,R. Calafiori,Italian Serie A,Defender,19,68,81,9000.0,2700000.0,183,78
258407,B. Soppy,Italian Serie A,Defender,19,68,81,3000.0,2700000.0,181,80
258728,José Fontán,Spain Primera Division,Defender,21,68,78,6000.0,2600000.0,185,76
260823,N. Fagioli,Italian Serie A,Midfielder,20,68,83,18000.0,2900000.0,178,72
261084,A. Dieng,French Ligue 1,Forward,20,68,77,12000.0,2700000.0,178,72
261771,M. Sahi,French Ligue 1,Forward,19,68,82,6000.0,2900000.0,175,68
263929,M. Cancellieri,Italian Serie A,Midfielder,18,68,81,5000.0,2800000.0,182,78
264453,M. van de Ven,German 1. Bundesliga,Defender,20,68,84,13000.0,3000000.0,193,89
135587,N. Mäenpää,Italian Serie A,Goalkeeper,36,67,67,3000.0,110000.0,190,86
157804,S. Carson,English Premier League,Goalkeeper,35,67,67,15000.0,110000.0,190,86
163201,M. McGovern,English Premier League,Goalkeeper,36,67,67,6000.0,110000.0,191,89
171490,S. Aresti,Italian Serie A,Goalkeeper,35,67,67,5000.0,110000.0,188,78
173165,N. Ravaglia,Italian Serie A,Goalkeeper,32,67,67,5000.0,500000.0,184,84
190530,T. Fontaine,French Ligue 1,Defender,30,67,67,6000.0,825000.0,184,78
198903,R. Aya,Italian Serie A,Defender,30,67,67,12000.0,825000.0,184,79
206109,Y. Chibsah,German 1. Bundesliga,Midfielder,28,67,67,8000.0,900000.0,178,78
209957,J. Busk,German 1. Bundesliga,Goalkeeper,27,67,68,7000.0,875000.0,189,88
210548,L. Capezzi,Italian Serie A,Midfielder,26,67,70,13000.0,1300000.0,178,72
213323,S. Decarli,German 1. Bundesliga,Defender,29,67,67,8000.0,850000.0,188,82
213375,A. Vacca,Italian Serie A,Midfielder,31,67,67,7000.0,825000.0,172,67
215810,C. Lombardi,Italian Serie A,Midfielder,25,67,67,16000.0,1100000.0,180,75
220491,E. Gyasi,Italian Serie A,Midfielder,27,67,67,7000.0,1100000.0,181,70
225713,J. Augustin,French Ligue 1,Forward,24,67,70,8000.0,1400000.0,177,69
227638,S. Abdullahi,German 1. Bundesliga,Forward,24,67,70,9000.0,1400000.0,185,86
228821,Z. Machach,Italian Serie A,Midfielder,25,67,71,17000.0,1400000.0,185,77
228997,C. Goode,English Premier League,Defender,25,67,72,13000.0,1300000.0,196,75
234683,A. Zeqiri,German 1. Bundesliga,Forward,22,67,76,16000.0,2300000.0,185,80
234891,N. Seufert,German 1. Bundesliga,Midfielder,24,67,72,7000.0,1500000.0,182,73
235242,D. Heymans,Italian Serie A,Midfielder,22,67,72,6000.0,1600000.0,193,79
235942,F. Cassata,Italian Serie A,Midfielder,23,67,73,5000.0,1600000.0,183,76
237509,B. Lasme,German 1. Bundesliga,Forward,22,67,78,8000.0,2300000.0,188,85
238157,M. Roerslev,English Premier League,Defender,22,67,77,12000.0,2200000.0,184,67
238379,N. Nartey,German 1. Bundesliga,Midfielder,21,67,78,7000.0,2300000.0,185,81
238446,Tachi,Spain Primera Division,Defender,23,67,76,6000.0,2100000.0,184,82
239249,Oriol Busquets,French Ligue 1,Midfielder,22,67,78,5000.0,2200000.0,185,77
239363,K. Dabila,French Ligue 1,Defender,24,67,73,9000.0,1500000.0,183,80
239614,Areso,Spain Primera Division,Defender,21,67,77,6000.0,2200000.0,182,81
239635,K. Fila,French Ligue 1,Defender,23,67,72,6000.0,1400000.0,180,72
240751,G. Poussin,French Ligue 1,Goalkeeper,22,67,75,5000.0,2000000.0,184,85
240913,C. Kelleher,English Premier League,Goalkeeper,22,67,79,17000.0,2200000.0,188,74
241179,Cristian Rivero,Spain Primera Division,Goalkeeper,23,67,76,7000.0,2000000.0,188,75
241266,W. Geubbels,French Ligue 1,Forward,19,67,77,10000.0,2200000.0,185,72
241445,A. Sissoko,French Ligue 1,Defender,24,67,72,8000.0,1400000.0,178,68
241689,R. Massimo,German 1. Bundesliga,Midfielder,20,67,78,7000.0,2200000.0,181,77
241999,J. Billong,French Ligue 1,Defender,27,67,69,6000.0,1100000.0,192,88
242332,G. Busio,Italian Serie A,Midfielder,19,67,81,4000.0,2400000.0,170,61
242908,J. Clarke,English Premier League,Midfielder,20,67,80,18000.0,2500000.0,181,74
242964,A. Gordon,English Premier League,Midfielder,20,67,81,16000.0,2500000.0,185,70
242999,Álex Collado,Spain Primera Division,Midfielder,22,67,79,33000.0,2500000.0,177,66
243642,W. Tchimbembé,French Ligue 1,Midfielder,23,67,75,6000.0,2300000.0,180,74
243944,N. Lozano,Spain Primera Division,Defender,27,67,70,7000.0,1200000.0,185,77
244288,A. Idah,English Premier League,Forward,20,67,82,10000.0,2500000.0,190,83
244694,C. Sabaly,French Ligue 1,Midfielder,22,67,76,6000.0,2300000.0,168,56
244753,J. Keita,French Ligue 1,Midfielder,22,67,72,9000.0,1600000.0,168,58
246282,Salva Ferrer,Italian Serie A,Defender,23,67,73,5000.0,1500000.0,184,73
248385,R. Piccoli,Italian Serie A,Forward,20,67,79,12000.0,2500000.0,183,78
248661,C. Niasse,French Ligue 1,Midfielder,21,67,78,7000.0,2200000.0,188,82
250959,A. Stiller,German 1. Bundesliga,Midfielder,20,67,79,7000.0,2300000.0,183,79
251547,D. Schnegg,Italian Serie A,Defender,22,67,75,6000.0,2200000.0,185,80
251751,S. Agouzoul,French Ligue 1,Defender,23,67,74,9000.0,1900000.0,192,75
251916,P. Yade,French Ligue 1,Forward,21,67,78,6000.0,2300000.0,185,76
252027,A. Vranckx,German 1. Bundesliga,Midfielder,18,67,85,6000.0,2600000.0,183,78
252259,E. Millot,German 1. Bundesliga,Midfielder,18,67,79,3000.0,2400000.0,175,64
252865,Iker Losada,Spain Primera Division,Forward,19,67,79,5000.0,2400000.0,175,70
253130,Robert Navarro,Spain Primera Division,Midfielder,19,67,83,6000.0,2600000.0,178,75
253416,Raúl García,Spain Primera Division,Forward,20,67,81,6000.0,2500000.0,191,69
253473,S. Ricci,Italian Serie A,Midfielder,19,67,84,8000.0,2600000.0,178,72
254320,Jorge Padilla,Spain Primera Division,Forward,20,67,80,3000.0,2500000.0,175,66
254566,P. Wimmer,German 1. Bundesliga,Midfielder,20,67,82,6000.0,2500000.0,182,77
254579,L. Da Cunha,French Ligue 1,Midfielder,20,67,77,8000.0,2200000.0,176,69
254692,E. Colley,Italian Serie A,Forward,21,67,76,12000.0,2300000.0,182,75
254849,Y. Badji,French Ligue 1,Forward,19,67,81,6000.0,2400000.0,192,80
255151,S. Ngapandouetnbu,French Ligue 1,Goalkeeper,18,67,77,1000.0,1800000.0,180,74
255934,J. Onana,French Ligue 1,Midfielder,21,67,76,6000.0,2200000.0,189,82
256516,Nico Williams,Spain Primera Division,Midfielder,18,67,81,4000.0,2400000.0,181,67
257111,J. Le Douaron,French Ligue 1,Midfielder,23,67,72,6000.0,1500000.0,189,77
257118,I. Kebbal,French Ligue 1,Midfielder,22,67,76,8000.0,2300000.0,169,60
257190,D. Abiama,German 1. Bundesliga,Forward,22,67,75,8000.0,2300000.0,184,79
257320,A. Moueffek,French Ligue 1,Midfielder,20,67,79,8000.0,2400000.0,179,71
257540,A. Knauff,German 1. Bundesliga,Midfielder,19,67,80,9000.0,2400000.0,180,73
257612,S. Mara,French Ligue 1,Forward,18,67,79,4000.0,2400000.0,183,80
258444,E. Guessand,French Ligue 1,Forward,20,67,80,9000.0,2500000.0,185,79
258893,S. Čestić,German 1. Bundesliga,Defender,20,67,77,6000.0,2100000.0,192,87
258922,Marvin,Spain Primera Division,Midfielder,21,67,79,30000.0,2500000.0,178,63
259065,Arnau Tenas,Spain Primera Division,Goalkeeper,20,67,81,16000.0,2100000.0,185,85
259173,Víctor Chust,Spain Primera Division,Defender,21,67,78,24000.0,2100000.0,184,76
259406,S. Muñoz,English Premier League,Forward,18,67,83,3000.0,2600000.0,179,67
259532,Joan García,Spain Primera Division,Goalkeeper,20,67,83,3000.0,2400000.0,192,77
259569,M. John,German 1. Bundesliga,Defender,19,67,79,5000.0,2300000.0,184,73
260105,R. Drăgușin,Italian Serie A,Defender,19,67,82,10000.0,2300000.0,191,80
260158,T. Lacoux,French Ligue 1,Midfielder,19,67,77,4000.0,2100000.0,175,65
261647,A. Omobamidele,English Premier League,Defender,19,67,81,6000.0,2300000.0,188,79
262498,Álex Petxa,Spain Primera Division,Defender,24,67,74,7000.0,1900000.0,178,67
263941,Chapela,Spain Primera Division,Midfielder,22,67,76,9000.0,2300000.0,181,73
264325,M. Satriano,Italian Serie A,Forward,20,67,78,21000.0,2300000.0,187,75
183513,J. Grahl,German 1. Bundesliga,Goalkeeper,32,66,66,6000.0,425000.0,193,91
188836,J. Steele,English Premier League,Goalkeeper,30,66,66,11000.0,575000.0,188,79
189730,F. Di Tacchio,Italian Serie A,Midfielder,31,66,66,11000.0,700000.0,186,81
191068,G. Zigoni,Italian Serie A,Forward,30,66,66,7000.0,850000.0,188,80
192840,M. Đurić,Italian Serie A,Forward,31,66,66,12000.0,725000.0,198,94
199053,R. Bocalon,Italian Serie A,Forward,32,66,66,7000.0,700000.0,186,76
210366,N. Lomb,German 1. Bundesliga,Goalkeeper,27,66,66,9000.0,650000.0,186,84
219956,P. Ceccaroni,Italian Serie A,Defender,25,66,69,5000.0,1000000.0,188,76
225395,Ezkieta,Spain Primera Division,Goalkeeper,24,66,71,5000.0,1000000.0,193,80
229107,N. De Medina,German 1. Bundesliga,Defender,23,66,72,6000.0,1200000.0,183,82
233794,S. Edera,Italian Serie A,Midfielder,24,66,71,10000.0,1300000.0,174,70
235261,L. Bogdan,Italian Serie A,Defender,25,66,71,10000.0,1100000.0,195,76
235266,C. Früchtl,German 1. Bundesliga,Goalkeeper,21,66,76,8000.0,1700000.0,193,84
235554,I. Sacko,French Ligue 1,Forward,23,66,72,8000.0,1400000.0,183,70
236378,A. Plizzari,Italian Serie A,Goalkeeper,21,66,79,5000.0,1800000.0,187,73
236400,D. Gudelj,Spain Primera Division,Defender,23,66,73,7000.0,1600000.0,186,75
236914,Álex Martín,Spain Primera Division,Defender,23,66,75,5000.0,1800000.0,182,78
237328,N. Tella,English Premier League,Midfielder,21,66,78,10000.0,2100000.0,173,70
237916,W. Smallbone,English Premier League,Midfielder,21,66,77,10000.0,1900000.0,173,61
238282,M. Coulibaly,Italian Serie A,Midfielder,22,66,77,5000.0,1900000.0,183,77
238656,S. Tigges,German 1. Bundesliga,Forward,22,66,73,13000.0,1800000.0,193,90
238749,M. Nadé,French Ligue 1,Defender,22,66,75,7000.0,1800000.0,188,80
239770,N. Casale,Italian Serie A,Defender,23,66,76,6000.0,1800000.0,191,80
240453,S. Niakaté,French Ligue 1,Defender,21,66,75,2000.0,1800000.0,186,76
240697,S. Baptiste,English Premier League,Midfielder,23,66,75,11000.0,1900000.0,175,67
240860,José Lara,Spain Primera Division,Midfielder,21,66,77,5000.0,1900000.0,162,60
240997,Kike Hermoso,Spain Primera Division,Defender,21,66,77,4000.0,1800000.0,190,76
241494,M. Jenz,French Ligue 1,Defender,22,66,74,5000.0,1800000.0,190,86
242242,S. Cibois,French Ligue 1,Goalkeeper,23,66,72,3000.0,1100000.0,192,83
242907,B. Reynolds,Italian Serie A,Defender,20,66,76,9000.0,1800000.0,188,75
243156,Álvaro García,Spain Primera Division,Defender,21,66,79,4000.0,2000000.0,184,77
243312,Pablo Martínez,Spain Primera Division,Midfielder,23,66,75,7000.0,1900000.0,182,74
243393,T. Richards,English Premier League,Midfielder,20,66,78,11000.0,2100000.0,180,78
244340,R. Vodišek,Italian Serie A,Goalkeeper,22,66,76,3000.0,1700000.0,188,83
244364,Gabriel Brazão,Italian Serie A,Goalkeeper,20,66,76,10000.0,1600000.0,192,85
244601,S. van Hooijdonk,Italian Serie A,Forward,21,66,75,7000.0,1900000.0,190,80
245277,K. Michael,Italian Serie A,Midfielder,21,66,76,7000.0,1900000.0,176,70
245367,X. Simons,French Ligue 1,Midfielder,18,66,83,6000.0,2200000.0,168,58
245461,F. Colidio,Italian Serie A,Forward,21,66,75,18000.0,1900000.0,179,68
245855,D. Chambost,French Ligue 1,Midfielder,23,66,72,5000.0,1400000.0,177,70
246053,J. Gelhardt,English Premier League,Forward,19,66,82,13000.0,2200000.0,175,76
246126,C. Mola,German 1. Bundesliga,Defender,20,66,77,5000.0,1800000.0,183,78
247335,W. Isidor,French Ligue 1,Forward,20,66,77,11000.0,1900000.0,186,74
247599,L. Leroy,French Ligue 1,Midfielder,21,66,75,6000.0,1900000.0,187,82
247649,J. Branthwaite,English Premier League,Defender,19,66,84,9000.0,2100000.0,195,74
250779,M. Svoboda,Italian Serie A,Midfielder,22,66,74,5000.0,1800000.0,195,85
252025,K. Koindredi,Spain Primera Division,Midfielder,19,66,81,5000.0,2000000.0,184,77
252802,W. Singo,Italian Serie A,Defender,20,66,81,8000.0,2000000.0,190,79
256476,M. Cho,French Ligue 1,Forward,17,66,82,1000.0,2100000.0,182,73
256788,I. Boura,French Ligue 1,Defender,20,66,77,5000.0,1800000.0,173,68
257318,K. Ruiz-Atil,Spain Primera Division,Midfielder,18,66,81,10000.0,2000000.0,173,60
257406,F. Doucouré,French Ligue 1,Defender,20,66,77,5000.0,1800000.0,172,61
258359,Martín Calderón,Spain Primera Division,Midfielder,22,66,74,7000.0,1900000.0,183,77
259307,M. Gusto,French Ligue 1,Defender,18,66,80,4000.0,1900000.0,179,76
259331,M. Portanova,Italian Serie A,Midfielder,21,66,79,4000.0,2100000.0,183,77
260044,Lautaro,Spain Primera Division,Forward,20,66,80,6000.0,2100000.0,185,77
260082,Jesús Vázquez,Spain Primera Division,Defender,18,66,79,2000.0,1900000.0,182,77
261865,Miguel,Spain Primera Division,Defender,19,66,81,15000.0,1900000.0,180,73
262053,Kayky,English Premier League,Midfielder,18,66,87,12000.0,2700000.0,173,67
262091,E. Darboe,Italian Serie A,Midfielder,20,66,77,9000.0,1800000.0,176,70
262140,Carlos Domínguez,Spain Primera Division,Defender,20,66,76,4000.0,1800000.0,187,71
263489,D. Peretz,Italian Serie A,Midfielder,26,66,68,6000.0,950000.0,185,75
263578,Álex Balde,Spain Primera Division,Defender,17,66,82,1000.0,2000000.0,175,69
263617,Beñat Prados,Spain Primera Division,Midfielder,20,66,77,6000.0,1900000.0,180,72
263825,A. Burlamaqui,Spain Primera Division,Midfielder,19,66,79,5000.0,1900000.0,180,71
264240,Gavi,Spain Primera Division,Midfielder,16,66,85,4000.0,2100000.0,173,68
264422,M. Abline,French Ligue 1,Forward,18,66,83,5000.0,2200000.0,176,70
53739,L. Grant,English Premier League,Goalkeeper,38,65,65,11000.0,80000.0,193,83
116314,D. Martin,English Premier League,Goalkeeper,35,65,65,7000.0,80000.0,188,86
203249,J. Valencia,English Premier League,Midfielder,26,65,65,11000.0,775000.0,165,64
203824,R. Matthews,English Premier League,Goalkeeper,27,65,67,9000.0,650000.0,192,78
204468,T. Weilandt,German 1. Bundesliga,Midfielder,29,65,65,7000.0,700000.0,186,73
216237,K. Azamoum,French Ligue 1,Midfielder,31,65,65,5000.0,500000.0,178,76
216255,M. Stefaniak,German 1. Bundesliga,Midfielder,26,65,66,13000.0,850000.0,178,76
219661,P. Jaroszyński,Italian Serie A,Defender,26,65,68,4000.0,825000.0,184,78
223082,W. Norris,English Premier League,Goalkeeper,27,65,67,6000.0,650000.0,195,81
223537,E. Berggreen,German 1. Bundesliga,Forward,28,65,65,7000.0,725000.0,194,89
228869,Camus,Spain Primera Division,Defender,24,65,72,9000.0,1400000.0,176,73
230676,R. Pirrello,Italian Serie A,Defender,25,65,72,10000.0,1300000.0,190,76
235108,Léo Sena,Italian Serie A,Midfielder,25,65,67,5000.0,900000.0,175,71
235633,Y. Diouf,French Ligue 1,Goalkeeper,21,65,77,3000.0,1500000.0,184,74
236028,Javi Díaz,Spain Primera Division,Goalkeeper,24,65,73,4000.0,1400000.0,182,75
236940,Darío Poveda,Spain Primera Division,Forward,24,65,72,7000.0,1400000.0,185,75
237335,G. Kastanos,Italian Serie A,Midfielder,23,65,73,13000.0,1600000.0,179,71
238186,M. Bułka,French Ligue 1,Goalkeeper,21,65,76,8000.0,1400000.0,199,90
239259,R. Bushiri,English Premier League,Defender,21,65,74,6000.0,1500000.0,187,91
240212,D. Petković,French Ligue 1,Goalkeeper,28,65,68,5000.0,650000.0,197,90
240319,T. Tillman,German 1. Bundesliga,Midfielder,22,65,73,6000.0,1600000.0,183,74
240941,L. Pintor,French Ligue 1,Midfielder,20,65,75,11000.0,1600000.0,179,66
241007,E. Ebosse,French Ligue 1,Defender,22,65,74,5000.0,1500000.0,185,75
241479,Mario Hernández,Spain Primera Division,Defender,22,65,76,4000.0,1500000.0,178,69
243241,A. Buongiorno,Italian Serie A,Defender,22,65,76,8000.0,1500000.0,194,80
243353,B. Mumba,English Premier League,Defender,19,65,78,4000.0,1600000.0,163,61
243604,Juan Cruz,Spain Primera Division,Midfielder,21,65,78,4000.0,1800000.0,177,72
244024,O. Batista Meier,German 1. Bundesliga,Midfielder,20,65,80,11000.0,1700000.0,178,67
244097,T. Bonga,German 1. Bundesliga,Midfielder,24,65,71,6000.0,1100000.0,197,89
244114,B. Mendy,French Ligue 1,Midfielder,21,65,78,4000.0,1700000.0,191,82
244509,D. Jastrzembski,German 1. Bundesliga,Midfielder,21,65,73,8000.0,1600000.0,177,77
244919,Martín,Spain Primera Division,Defender,21,65,77,3000.0,1700000.0,190,78
244921,Sergio Moreno,Spain Primera Division,Forward,22,65,76,5000.0,1600000.0,178,75
245023,P. Mićin,Italian Serie A,Midfielder,22,65,73,4000.0,1600000.0,189,71
245637,G. Rutter,German 1. Bundesliga,Forward,19,65,80,5000.0,1700000.0,182,83
245865,S. Bajic,French Ligue 1,Goalkeeper,19,65,79,2000.0,1500000.0,191,84
246683,L. Agoumé,French Ligue 1,Midfielder,19,65,79,11000.0,1700000.0,185,72
246763,K. Hoever,English Premier League,Defender,19,65,80,8000.0,1600000.0,183,72
247721,T. Raschl,German 1. Bundesliga,Midfielder,21,65,75,9000.0,1600000.0,177,75
251198,E. Simms,English Premier League,Forward,20,65,78,14000.0,1700000.0,183,73
251572,C. Boli,French Ligue 1,Midfielder,22,65,71,6000.0,1100000.0,175,65
251974,H. Mbock,French Ligue 1,Midfielder,21,65,75,4000.0,1600000.0,186,82
252573,A. Terzić,Italian Serie A,Defender,21,65,76,8000.0,1500000.0,184,70
252964,G. Zappa,Italian Serie A,Defender,21,65,77,5000.0,1700000.0,183,78
253396,G. Simeone,Spain Primera Division,Forward,18,65,81,5000.0,1800000.0,184,72
253407,S. Greenwood,English Premier League,Forward,19,65,82,11000.0,1900000.0,180,75
255015,M. Rivera,French Ligue 1,Midfielder,19,65,77,5000.0,1700000.0,168,61
255140,Pablo Gozálbez,Spain Primera Division,Midfielder,20,65,79,6000.0,1700000.0,170,65
255406,Javi Castro,Spain Primera Division,Defender,20,65,77,2000.0,1600000.0,183,75
255854,Pacheco,Spain Primera Division,Defender,20,65,81,5000.0,1800000.0,184,77
256097,Javi López,Spain Primera Division,Defender,19,65,78,3000.0,1600000.0,183,75
256118,Y. Keitel,German 1. Bundesliga,Midfielder,21,65,76,5000.0,1500000.0,186,85
256731,J. Krasso,French Ligue 1,Forward,23,65,71,7000.0,1100000.0,187,90
257470,A. Elanga,English Premier League,Midfielder,19,65,80,12000.0,1700000.0,180,70
258466,Leo Román,Spain Primera Division,Goalkeeper,21,65,79,3000.0,1500000.0,185,78
258534,Diego Conde,Spain Primera Division,Goalkeeper,22,65,77,4000.0,1500000.0,187,83
258536,Cedric Teguía,Spain Primera Division,Midfielder,19,65,80,3000.0,1700000.0,180,74
258768,Iván Bravo,Spain Primera Division,Defender,20,65,77,5000.0,1600000.0,181,64
258923,Arribas,Spain Primera Division,Midfielder,19,65,81,16000.0,1800000.0,173,66
259088,A. Medioub,French Ligue 1,Defender,23,65,73,5000.0,1500000.0,197,85
259139,David Costa,French Ligue 1,Midfielder,20,65,79,6000.0,1700000.0,168,64
259584,M. Ruggeri,Italian Serie A,Midfielder,18,65,78,4000.0,1700000.0,179,79
260658,C. Wooh,French Ligue 1,Defender,19,65,80,3000.0,1600000.0,191,90
261249,É. Michut,French Ligue 1,Midfielder,18,65,82,6000.0,1800000.0,178,68
262138,C. Lukeba,French Ligue 1,Defender,18,65,80,4000.0,1600000.0,184,73
262333,Y. Kallon,Italian Serie A,Midfielder,20,65,82,4000.0,1900000.0,175,72
263582,M. Peart-Harris,English Premier League,Midfielder,18,65,80,4000.0,1700000.0,187,70
52326,E. Jakupović,English Premier League,Goalkeeper,36,64,64,8000.0,60000.0,191,85
118794,A. Lonergan,English Premier League,Goalkeeper,37,64,64,7000.0,60000.0,192,87
177404,S. Fürstner,German 1. Bundesliga,Midfielder,33,64,64,5000.0,300000.0,178,74
198132,D. Oberhauser,French Ligue 1,Goalkeeper,30,64,65,3000.0,450000.0,185,83
208129,S. Novothny,German 1. Bundesliga,Forward,27,64,65,6000.0,675000.0,185,84
210676,W. Falcone,Italian Serie A,Goalkeeper,26,64,69,3000.0,675000.0,195,85
223306,J. Jach,English Premier League,Defender,27,64,67,10000.0,675000.0,192,78
229743,A. Deiola,Italian Serie A,Midfielder,25,64,66,7000.0,725000.0,189,85
231474,João Costa,Spain Primera Division,Goalkeeper,25,64,70,4000.0,725000.0,185,80
233051,L. Bolton,English Premier League,Defender,21,64,71,14000.0,1100000.0,176,72
235521,Carbonell,Spain Primera Division,Midfielder,23,64,71,5000.0,1200000.0,182,73
237935,K. Klaesson,English Premier League,Goalkeeper,20,64,77,7000.0,1200000.0,189,76
240777,L. Ranieri,Italian Serie A,Defender,22,64,77,8000.0,1400000.0,187,76
240906,B. Adekanye,Italian Serie A,Midfielder,22,64,76,11000.0,1400000.0,175,70
241462,R. Guerra,Spain Primera Division,Midfielder,24,64,70,5000.0,850000.0,183,75
242965,F. Hornby,French Ligue 1,Forward,21,64,73,5000.0,1300000.0,195,85
244120,S. Rénot,French Ligue 1,Goalkeeper,31,64,64,3000.0,300000.0,185,80
245290,De La Fuente,Spain Primera Division,Defender,22,64,75,5000.0,1200000.0,179,78
245639,André Anderson,Italian Serie A,Forward,21,64,76,9000.0,1400000.0,180,75
246061,A. Solano,Spain Primera Division,Defender,23,64,73,8000.0,1200000.0,176,69
246402,M. Bidstrup,English Premier League,Midfielder,20,64,76,7000.0,1300000.0,178,74
247463,F. Balogun,English Premier League,Forward,19,64,81,10000.0,1500000.0,179,70
248574,B. Benkhedim,French Ligue 1,Midfielder,20,64,76,5000.0,1400000.0,175,68
250790,A. Traoré,French Ligue 1,Midfielder,19,64,76,3000.0,1400000.0,177,78
250822,B. Fadiga,French Ligue 1,Midfielder,20,64,78,11000.0,1400000.0,178,70
250955,J. Stanišić,German 1. Bundesliga,Defender,21,64,75,9000.0,1300000.0,186,77
251757,Javi Gómez,Spain Primera Division,Midfielder,22,64,73,5000.0,1300000.0,178,66
251912,Z. Ould Khaled,French Ligue 1,Midfielder,21,64,74,4000.0,1200000.0,195,79
252936,A. Flips,French Ligue 1,Midfielder,21,64,76,4000.0,1400000.0,173,68
253465,T. Mengi,English Premier League,Defender,19,64,82,10000.0,1400000.0,183,78
254123,Migue,Spain Primera Division,Defender,24,64,71,5000.0,1100000.0,176,68
254787,Pepe Sánchez,Spain Primera Division,Defender,21,64,77,3000.0,1400000.0,183,75
256115,L. Samardžić,Italian Serie A,Midfielder,19,64,81,2000.0,1500000.0,184,79
256404,Jorge Silva,Italian Serie A,Defender,22,64,73,9000.0,1200000.0,184,77
256544,M. Bogarde,German 1. Bundesliga,Defender,19,64,81,4000.0,1400000.0,182,72
256666,Y. Mosquera,English Premier League,Defender,20,64,81,10000.0,1400000.0,187,76
257075,P. Nebel,German 1. Bundesliga,Midfielder,18,64,83,2000.0,1500000.0,169,66
257110,Fran González,Spain Primera Division,Defender,22,64,75,8000.0,1200000.0,188,81
257349,R. Ladinetti,Italian Serie A,Midfielder,20,64,80,5000.0,1500000.0,182,78
257396,B. Domingues,French Ligue 1,Midfielder,21,64,75,3000.0,1300000.0,172,63
257399,W. Faghir,German 1. Bundesliga,Forward,17,64,84,1000.0,1600000.0,185,80
257534,C. Palmer,English Premier League,Midfielder,19,64,84,14000.0,1600000.0,189,74
258034,Toni Herrero,Spain Primera Division,Defender,20,64,79,4000.0,1300000.0,178,74
258037,Álex Blesa,Spain Primera Division,Midfielder,19,64,81,3000.0,1500000.0,180,72
258625,A. Barry,German 1. Bundesliga,Defender,21,64,72,4000.0,1200000.0,185,78
258937,Aimar Oroz,Spain Primera Division,Midfielder,19,64,79,3000.0,1400000.0,177,73
258966,A. Cambiaso,Italian Serie A,Midfielder,21,64,76,3000.0,1400000.0,181,72
259031,L. Delap,English Premier League,Forward,18,64,85,9000.0,1900000.0,186,72
259190,D. Lopy,French Ligue 1,Midfielder,19,64,78,3000.0,1400000.0,184,79
259205,N. Ahamada,German 1. Bundesliga,Midfielder,19,64,79,3000.0,1400000.0,183,73
259582,Isma Ruiz,Spain Primera Division,Midfielder,20,64,78,3000.0,1300000.0,184,75
259583,D. Udogie,Italian Serie A,Defender,18,64,81,2000.0,1400000.0,186,67
259679,J. Braaf,English Premier League,Midfielder,18,64,84,9000.0,1600000.0,179,68
