sofifa_id,short_name,player_face_url,Positions,club_name,preferred_foot,club_contract_valid_until
257711,R. Calafiori,https://cdn.sofifa.net/players/257/711/22_120.png,Defender,Roma,Left,2025.0
258407,B. Soppy,https://cdn.sofifa.net/players/258/407/22_120.png,Defender,Udinese Calcio,Right,2026.0
258728,José Fontán,https://cdn.sofifa.net/players/258/728/22_120.png,Defender,RC Celta de Vigo,Left,2025.0
260823,N. Fagioli,https://cdn.sofifa.net/players/260/823/22_120.png,Midfielder,Juventus,Right,2023.0
261084,A. Dieng,https://cdn.sofifa.net/players/261/084/22_120.png,Forward,Olympique de Marseille,Right,2024.0
261771,M. Sahi,https://cdn.sofifa.net/players/261/771/22_120.png,Forward,RC Strasbourg Alsace,Right,2025.0
263929,M. Cancellieri,https://cdn.sofifa.net/players/263/929/22_120.png,Midfielder,Hellas Verona,Left,2025.0
264453,M. van de Ven,https://cdn.sofifa.net/players/264/453/22_120.png,Defender,VfL Wolfsburg,Left,2025.0
135587,N. Mäenpää,https://cdn.sofifa.net/players/135/587/22_120.png,Goalkeeper,Venezia FC,Right,2023.0
157804,S. Carson,https://cdn.sofifa.net/players/157/804/22_120.png,Goalkeeper,Manchester City,Right,2022.0
163201,M. McGovern,https://cdn.sofifa.net/players/163/201/22_120.png,Goalkeeper,Norwich City,Right,2023.0
171490,S. Aresti,https://cdn.sofifa.net/players/171/490/22_120.png,Goalkeeper,Cagliari,Right,2022.0
173165,N. Ravaglia,https://cdn.sofifa.net/players/173/165/22_120.png,Goalkeeper,U.C. Sampdoria,Right,2022.0
190530,T. Fontaine,https://cdn.sofifa.net/players/190/530/22_120.png,Defender,FC Lorient,Left,2022.0
198903,R. Aya,https://cdn.sofifa.net/players/198/903/22_120.png,Defender,US Salernitana 1919,Right,2022.0
206109,Y. Chibsah,https://cdn.sofifa.net/players/206/109/22_120.png,Midfielder,VfL Bochum 1848,Right,2022.0
209957,J. Busk,https://cdn.sofifa.net/players/209/957/22_120.png,Goalkeeper,1. FC Union Berlin,Right,2022.0
210548,L. Capezzi,https://cdn.sofifa.net/players/210/548/22_120.png,Midfielder,US Salernitana 1919,Right,2023.0
213323,S. Decarli,https://cdn.sofifa.net/players/213/323/22_120.png,Defender,VfL Bochum 1848,Right,2022.0
213375,A. Vacca,https://cdn.sofifa.net/players/213/375/22_120.png,Midfielder,Venezia FC,Right,2022.0
215810,C. Lombardi,https://cdn.sofifa.net/players/215/810/22_120.png,Midfielder,Lazio,Right,2022.0
220491,E. Gyasi,https://cdn.sofifa.net/players/220/491/22_120.png,Midfielder,Spezia,Right,2023.0
225713,J. Augustin,https://cdn.sofifa.net/players/225/713/22_120.png,Forward,FC Nantes,Right,2022.0
227638,S. Abdullahi,https://cdn.sofifa.net/players/227/638/22_120.png,Forward,1. FC Union Berlin,Right,2022.0
228821,Z. Machach,https://cdn.sofifa.net/players/228/821/22_120.png,Midfielder,Napoli,Right,2022.0
228997,C. Goode,https://cdn.sofifa.net/players/228/997/22_120.png,Defender,Brentford,Right,2024.0
234683,A. Zeqiri,https://cdn.sofifa.net/players/234/683/22_120.png,Forward,FC Augsburg,Left,2022.0
234891,N. Seufert,https://cdn.sofifa.net/players/234/891/22_120.png,Midfielder,SpVgg Greuther Fürth,Right,2024.0
235242,D. Heymans,https://cdn.sofifa.net/players/235/242/22_120.png,Midfielder,Venezia FC,Right,2024.0
235942,F. Cassata,https://cdn.sofifa.net/players/235/942/22_120.png,Midfielder,Genoa,Right,2022.0
237509,B. Lasme,https://cdn.sofifa.net/players/237/509/22_120.png,Forward,DSC Arminia Bielefeld,Left,2025.0
238157,M. Roerslev,https://cdn.sofifa.net/players/238/157/22_120.png,Defender,Brentford,Right,2024.0
238379,N. Nartey,https://cdn.sofifa.net/players/238/379/22_120.png,Midfielder,VfB Stuttgart,Right,2023.0
238446,Tachi,https://cdn.sofifa.net/players/238/446/22_120.png,Defender,Deportivo Alavés,Right,2023.0
239249,Oriol Busquets,https://cdn.sofifa.net/players/239/249/22_120.png,Midfielder,Clermont Foot 63,Right,2024.0
239363,K. Dabila,https://cdn.sofifa.net/players/239/363/22_120.png,Defender,LOSC Lille,Right,2023.0
239614,Areso,https://cdn.sofifa.net/players/239/614/22_120.png,Defender,CA Osasuna,Right,2026.0
239635,K. Fila,https://cdn.sofifa.net/players/239/635/22_120.png,Defender,RC Strasbourg Alsace,Right,2025.0
240751,G. Poussin,https://cdn.sofifa.net/players/240/751/22_120.png,Goalkeeper,FC Girondins de Bordeaux,Right,2023.0
240913,C. Kelleher,https://cdn.sofifa.net/players/240/913/22_120.png,Goalkeeper,Liverpool,Right,2022.0
241179,Cristian Rivero,https://cdn.sofifa.net/players/241/179/22_120.png,Goalkeeper,Valencia CF,Right,2024.0
241266,W. Geubbels,https://cdn.sofifa.net/players/241/266/22_120.png,Forward,FC Nantes,Right,2022.0
241445,A. Sissoko,https://cdn.sofifa.net/players/241/445/22_120.png,Defender,AS Saint-Étienne,Right,2022.0
241689,R. Massimo,https://cdn.sofifa.net/players/241/689/22_120.png,Midfielder,VfB Stuttgart,Right,2023.0
241999,J. Billong,https://cdn.sofifa.net/players/241/999/22_120.png,Defender,Clermont Foot 63,Right,2023.0
242332,G. Busio,https://cdn.sofifa.net/players/242/332/22_120.png,Midfielder,Venezia FC,Right,2024.0
242908,J. Clarke,https://cdn.sofifa.net/players/242/908/22_120.png,Midfielder,Tottenham Hotspur,Right,2023.0
242964,A. Gordon,https://cdn.sofifa.net/players/242/964/22_120.png,Midfielder,Everton,Right,2025.0
242999,Álex Collado,https://cdn.sofifa.net/players/242/999/22_120.png,Midfielder,FC Barcelona,Left,2023.0
243642,W. Tchimbembé,https://cdn.sofifa.net/players/243/642/22_120.png,Midfielder,FC Metz,Left,2024.0
243944,N. Lozano,https://cdn.sofifa.net/players/243/944/22_120.png,Defender,Granada CF,Left,2022.0
244288,A. Idah,https://cdn.sofifa.net/players/244/288/22_120.png,Forward,Norwich City,Right,2024.0
244694,C. Sabaly,https://cdn.sofifa.net/players/244/694/22_120.png,Midfielder,FC Metz,Right,2022.0
244753,J. Keita,https://cdn.sofifa.net/players/244/753/22_120.png,Midfielder,Racing Club de Lens,Right,2023.0
246282,Salva Ferrer,https://cdn.sofifa.net/players/246/282/22_120.png,Defender,Spezia,Right,2023.0
248385,R. Piccoli,https://cdn.sofifa.net/players/248/385/22_120.png,Forward,Atalanta,Right,2025.0
248661,C. Niasse,https://cdn.sofifa.net/players/248/661/22_120.png,Midfielder,LOSC Lille,Right,2023.0
250959,A. Stiller,https://cdn.sofifa.net/players/250/959/22_120.png,Midfielder,TSG Hoffenheim,Left,2025.0
251547,D. Schnegg,https://cdn.sofifa.net/players/251/547/22_120.png,Defender,Venezia FC,Left,2024.0
251751,S. Agouzoul,https://cdn.sofifa.net/players/251/751/22_120.png,Defender,LOSC Lille,Left,2024.0
251916,P. Yade,https://cdn.sofifa.net/players/251/916/22_120.png,Forward,FC Metz,Left,2024.0
252027,A. Vranckx,https://cdn.sofifa.net/players/252/027/22_120.png,Midfielder,VfL Wolfsburg,Right,2025.0
252259,E. Millot,https://cdn.sofifa.net/players/252/259/22_120.png,Midfielder,VfB Stuttgart,Left,2025.0
252865,Iker Losada,https://cdn.sofifa.net/players/252/865/22_120.png,Forward,RC Celta de Vigo,Right,2023.0
253130,Robert Navarro,https://cdn.sofifa.net/players/253/130/22_120.png,Midfielder,Real Sociedad,Right,2022.0
253416,Raúl García,https://cdn.sofifa.net/players/253/416/22_120.png,Forward,Real Betis Balompié,Right,2024.0
253473,S. Ricci,https://cdn.sofifa.net/players/253/473/22_120.png,Midfielder,Empoli,Right,2024.0
254320,Jorge Padilla,https://cdn.sofifa.net/players/254/320/22_120.png,Forward,Levante Unión Deportiva,Right,2022.0
254566,P. Wimmer,https://cdn.sofifa.net/players/254/566/22_120.png,Midfielder,DSC Arminia Bielefeld,Right,2025.0
254579,L. Da Cunha,https://cdn.sofifa.net/players/254/579/22_120.png,Midfielder,OGC Nice,Left,2024.0
254692,E. Colley,https://cdn.sofifa.net/players/254/692/22_120.png,Forward,Spezia,Right,2022.0
254849,Y. Badji,https://cdn.sofifa.net/players/254/849/22_120.png,Forward,Stade Brestois 29,Right,2022.0
255151,S. Ngapandouetnbu,https://cdn.sofifa.net/players/255/151/22_120.png,Goalkeeper,Olympique de Marseille,Right,2022.0
255934,J. Onana,https://cdn.sofifa.net/players/255/934/22_120.png,Midfielder,FC Girondins de Bordeaux,Right,2026.0
256516,Nico Williams,https://cdn.sofifa.net/players/256/516/22_120.png,Midfielder,Athletic Club de Bilbao,Right,2024.0
257111,J. Le Douaron,https://cdn.sofifa.net/players/257/111/22_120.png,Midfielder,Stade Brestois 29,Left,2023.0
257118,I. Kebbal,https://cdn.sofifa.net/players/257/118/22_120.png,Midfielder,Stade de Reims,Left,2024.0
257190,D. Abiama,https://cdn.sofifa.net/players/257/190/22_120.png,Forward,SpVgg Greuther Fürth,Right,2024.0
257320,A. Moueffek,https://cdn.sofifa.net/players/257/320/22_120.png,Midfielder,AS Saint-Étienne,Right,2024.0
257540,A. Knauff,https://cdn.sofifa.net/players/257/540/22_120.png,Midfielder,Borussia Dortmund,Right,2023.0
257612,S. Mara,https://cdn.sofifa.net/players/257/612/22_120.png,Forward,FC Girondins de Bordeaux,Right,2023.0
258444,E. Guessand,https://cdn.sofifa.net/players/258/444/22_120.png,Forward,OGC Nice,Right,2026.0
258893,S. Čestić,https://cdn.sofifa.net/players/258/893/22_120.png,Defender,1. FC Köln,Right,2024.0
258922,Marvin,https://cdn.sofifa.net/players/258/922/22_120.png,Midfielder,Real Madrid CF,Right,2022.0
259065,Arnau Tenas,https://cdn.sofifa.net/players/259/065/22_120.png,Goalkeeper,FC Barcelona,Right,2023.0
259173,Víctor Chust,https://cdn.sofifa.net/players/259/173/22_120.png,Defender,Cádiz CF,Right,2022.0
259406,S. Muñoz,https://cdn.sofifa.net/players/259/406/22_120.png,Forward,Newcastle United,Right,2022.0
259532,Joan García,https://cdn.sofifa.net/players/259/532/22_120.png,Goalkeeper,RCD Espanyol de Barcelona,Right,2025.0
259569,M. John,https://cdn.sofifa.net/players/259/569/22_120.png,Defender,TSG Hoffenheim,Left,2024.0
260105,R. Drăgușin,https://cdn.sofifa.net/players/260/105/22_120.png,Defender,U.C. Sampdoria,Right,2022.0
260158,T. Lacoux,https://cdn.sofifa.net/players/260/158/22_120.png,Midfielder,FC Girondins de Bordeaux,Right,2024.0
261647,A. Omobamidele,https://cdn.sofifa.net/players/261/647/22_120.png,Defender,Norwich City,Right,2024.0
262498,Álex Petxa,https://cdn.sofifa.net/players/262/498/22_120.png,Defender,Athletic Club de Bilbao,Right,2024.0
263941,Chapela,https://cdn.sofifa.net/players/263/941/22_120.png,Midfielder,Cádiz CF,Right,2022.0
264325,M. Satriano,https://cdn.sofifa.net/players/264/325/22_120.png,Forward,Inter,Right,2024.0
183513,J. Grahl,https://cdn.sofifa.net/players/183/513/22_120.png,Goalkeeper,Eintracht Frankfurt,Right,2024.0
188836,J. Steele,https://cdn.sofifa.net/players/188/836/22_120.png,Goalkeeper,Brighton & Hove Albion,Right,2023.0
189730,F. Di Tacchio,https://cdn.sofifa.net/players/189/730/22_120.png,Midfielder,US Salernitana 1919,Left,2023.0
191068,G. Zigoni,https://cdn.sofifa.net/players/191/068/22_120.png,Forward,Venezia FC,Right,2022.0
192840,M. Đurić,https://cdn.sofifa.net/players/192/840/22_120.png,Forward,US Salernitana 1919,Right,2022.0
199053,R. Bocalon,https://cdn.sofifa.net/players/199/053/22_120.png,Forward,Venezia FC,Right,2022.0
210366,N. Lomb,https://cdn.sofifa.net/players/210/366/22_120.png,Goalkeeper,Bayer 04 Leverkusen,Right,2022.0
219956,P. Ceccaroni,https://cdn.sofifa.net/players/219/956/22_120.png,Defender,Venezia FC,Left,2023.0
225395,Ezkieta,https://cdn.sofifa.net/players/225/395/22_120.png,Goalkeeper,Athletic Club de Bilbao,Right,2023.0
229107,N. De Medina,https://cdn.sofifa.net/players/229/107/22_120.png,Defender,DSC Arminia Bielefeld,Right,2023.0
233794,S. Edera,https://cdn.sofifa.net/players/233/794/22_120.png,Midfielder,Torino F.C.,Left,2023.0
235261,L. Bogdan,https://cdn.sofifa.net/players/235/261/22_120.png,Defender,US Salernitana 1919,Right,2022.0
235266,C. Früchtl,https://cdn.sofifa.net/players/235/266/22_120.png,Goalkeeper,FC Bayern München,Left,2022.0
235554,I. Sacko,https://cdn.sofifa.net/players/235/554/22_120.png,Forward,OGC Nice,Right,2022.0
236378,A. Plizzari,https://cdn.sofifa.net/players/236/378/22_120.png,Goalkeeper,AC Milan,Right,2023.0
236400,D. Gudelj,https://cdn.sofifa.net/players/236/400/22_120.png,Defender,Cádiz CF,Left,2022.0
236914,Álex Martín,https://cdn.sofifa.net/players/236/914/22_120.png,Defender,RC Celta de Vigo,Right,2025.0
237328,N. Tella,https://cdn.sofifa.net/players/237/328/22_120.png,Midfielder,Southampton,Right,2023.0
237916,W. Smallbone,https://cdn.sofifa.net/players/237/916/22_120.png,Midfielder,Southampton,Right,2024.0
238282,M. Coulibaly,https://cdn.sofifa.net/players/238/282/22_120.png,Midfielder,US Salernitana 1919,Right,2022.0
238656,S. Tigges,https://cdn.sofifa.net/players/238/656/22_120.png,Forward,Borussia Dortmund,Left,2024.0
238749,M. Nadé,https://cdn.sofifa.net/players/238/749/22_120.png,Defender,AS Saint-Étienne,Right,2024.0
239770,N. Casale,https://cdn.sofifa.net/players/239/770/22_120.png,Defender,Hellas Verona,Right,2022.0
240453,S. Niakaté,https://cdn.sofifa.net/players/240/453/22_120.png,Defender,FC Metz,Left,2022.0
240697,S. Baptiste,https://cdn.sofifa.net/players/240/697/22_120.png,Midfielder,Brentford,Right,2024.0
240860,José Lara,https://cdn.sofifa.net/players/240/860/22_120.png,Midfielder,Real Betis Balompié,Left,2023.0
240997,Kike Hermoso,https://cdn.sofifa.net/players/240/997/22_120.png,Defender,Real Betis Balompié,Right,2022.0
241494,M. Jenz,https://cdn.sofifa.net/players/241/494/22_120.png,Defender,FC Lorient,Right,2026.0
242242,S. Cibois,https://cdn.sofifa.net/players/242/242/22_120.png,Goalkeeper,Stade Brestois 29,Right,2022.0
242907,B. Reynolds,https://cdn.sofifa.net/players/242/907/22_120.png,Defender,Roma,Right,2025.0
243156,Álvaro García,https://cdn.sofifa.net/players/243/156/22_120.png,Defender,RCD Espanyol de Barcelona,Left,2024.0
243312,Pablo Martínez,https://cdn.sofifa.net/players/243/312/22_120.png,Midfielder,Levante Unión Deportiva,Right,2024.0
243393,T. Richards,https://cdn.sofifa.net/players/243/393/22_120.png,Midfielder,Brighton & Hove Albion,Left,2024.0
244340,R. Vodišek,https://cdn.sofifa.net/players/244/340/22_120.png,Goalkeeper,Genoa,Right,2022.0
244364,Gabriel Brazão,https://cdn.sofifa.net/players/244/364/22_120.png,Goalkeeper,Inter,Right,2024.0
244601,S. van Hooijdonk,https://cdn.sofifa.net/players/244/601/22_120.png,Forward,Bologna,Right,2025.0
245277,K. Michael,https://cdn.sofifa.net/players/245/277/22_120.png,Midfielder,Bologna,Right,2024.0
245367,X. Simons,https://cdn.sofifa.net/players/245/367/22_120.png,Midfielder,Paris Saint-Germain,Right,2022.0
245461,F. Colidio,https://cdn.sofifa.net/players/245/461/22_120.png,Forward,Inter,Right,2023.0
245855,D. Chambost,https://cdn.sofifa.net/players/245/855/22_120.png,Midfielder,ESTAC Troyes,Left,2022.0
246053,J. Gelhardt,https://cdn.sofifa.net/players/246/053/22_120.png,Forward,Leeds United,Left,2024.0
246126,C. Mola,https://cdn.sofifa.net/players/246/126/22_120.png,Defender,VfB Stuttgart,Left,2024.0
247335,W. Isidor,https://cdn.sofifa.net/players/247/335/22_120.png,Forward,AS Monaco,Right,2023.0
247599,L. Leroy,https://cdn.sofifa.net/players/247/599/22_120.png,Midfielder,Montpellier Hérault SC,Right,2025.0
247649,J. Branthwaite,https://cdn.sofifa.net/players/247/649/22_120.png,Defender,Everton,Right,2023.0
250779,M. Svoboda,https://cdn.sofifa.net/players/250/779/22_120.png,Midfielder,Venezia FC,Right,2024.0
252025,K. Koindredi,https://cdn.sofifa.net/players/252/025/22_120.png,Midfielder,Valencia CF,Left,2025.0
252802,W. Singo,https://cdn.sofifa.net/players/252/802/22_120.png,Defender,Torino F.C.,Right,2023.0
256476,M. Cho,https://cdn.sofifa.net/players/256/476/22_120.png,Forward,Angers SCO,Left,2023.0
256788,I. Boura,https://cdn.sofifa.net/players/256/788/22_120.png,Defender,Racing Club de Lens,Left,2023.0
257318,K. Ruiz-Atil,https://cdn.sofifa.net/players/257/318/22_120.png,Midfielder,FC Barcelona,Right,2024.0
257406,F. Doucouré,https://cdn.sofifa.net/players/257/406/22_120.png,Defender,Stade de Reims,Right,2023.0
258359,Martín Calderón,https://cdn.sofifa.net/players/258/359/22_120.png,Midfielder,Cádiz CF,Right,2024.0
259307,M. Gusto,https://cdn.sofifa.net/players/259/307/22_120.png,Defender,Olympique Lyonnais,Right,2024.0
259331,M. Portanova,https://cdn.sofifa.net/players/259/331/22_120.png,Midfielder,Genoa,Right,2025.0
260044,Lautaro,https://cdn.sofifa.net/players/260/044/22_120.png,Forward,RC Celta de Vigo,Right,2023.0
260082,Jesús Vázquez,https://cdn.sofifa.net/players/260/082/22_120.png,Defender,Valencia CF,Left,2025.0
261865,Miguel,https://cdn.sofifa.net/players/261/865/22_120.png,Defender,Real Madrid CF,Left,2024.0
262053,Kayky,https://cdn.sofifa.net/players/262/053/22_120.png,Midfielder,Manchester City,Left,2025.0
262091,E. Darboe,https://cdn.sofifa.net/players/262/091/22_120.png,Midfielder,Roma,Right,2023.0
262140,Carlos Domínguez,https://cdn.sofifa.net/players/262/140/22_120.png,Defender,RC Celta de Vigo,Left,2022.0
263489,D. Peretz,https://cdn.sofifa.net/players/263/489/22_120.png,Midfielder,Venezia FC,Right,2024.0
263578,Álex Balde,https://cdn.sofifa.net/players/263/578/22_120.png,Defender,FC Barcelona,Left,2024.0
263617,Beñat Prados,https://cdn.sofifa.net/players/263/617/22_120.png,Midfielder,Athletic Club de Bilbao,Right,2025.0
263825,A. Burlamaqui,https://cdn.sofifa.net/players/263/825/22_120.png,Midfielder,Valencia CF,Right,2024.0
264240,Gavi,https://cdn.sofifa.net/players/264/240/22_120.png,Midfielder,FC Barcelona,Right,2023.0
264422,M. Abline,https://cdn.sofifa.net/players/264/422/22_120.png,Forward,Stade Rennais FC,Right,2024.0
53739,L. Grant,https://cdn.sofifa.net/players/053/739/22_120.png,Goalkeeper,Manchester United,Right,2022.0
116314,D. Martin,https://cdn.sofifa.net/players/116/314/22_120.png,Goalkeeper,West Ham United,Right,2022.0
203249,J. Valencia,https://cdn.sofifa.net/players/203/249/22_120.png,Midfielder,Brentford,Right,2023.0
203824,R. Matthews,https://cdn.sofifa.net/players/203/824/22_120.png,Goalkeeper,Crystal Palace,Right,2023.0
204468,T. Weilandt,https://cdn.sofifa.net/players/204/468/22_120.png,Midfielder,VfL Bochum 1848,Right,2022.0
216237,K. Azamoum,https://cdn.sofifa.net/players/216/237/22_120.png,Midfielder,ESTAC Troyes,Right,2022.0
216255,M. Stefaniak,https://cdn.sofifa.net/players/216/255/22_120.png,Midfielder,VfL Wolfsburg,Right,2022.0
219661,P. Jaroszyński,https://cdn.sofifa.net/players/219/661/22_120.png,Defender,US Salernitana 1919,Left,2022.0
223082,W. Norris,https://cdn.sofifa.net/players/223/082/22_120.png,Goalkeeper,Burnley,Left,2023.0
223537,E. Berggreen,https://cdn.sofifa.net/players/223/537/22_120.png,Forward,SpVgg Greuther Fürth,Right,2022.0
228869,Camus,https://cdn.sofifa.net/players/228/869/22_120.png,Defender,Atlético de Madrid,Right,2022.0
230676,R. Pirrello,https://cdn.sofifa.net/players/230/676/22_120.png,Defender,Empoli,Right,2024.0
235108,Léo Sena,https://cdn.sofifa.net/players/235/108/22_120.png,Midfielder,Spezia,Right,2024.0
235633,Y. Diouf,https://cdn.sofifa.net/players/235/633/22_120.png,Goalkeeper,Stade de Reims,Right,2023.0
236028,Javi Díaz,https://cdn.sofifa.net/players/236/028/22_120.png,Goalkeeper,Sevilla FC,Right,2022.0
236940,Darío Poveda,https://cdn.sofifa.net/players/236/940/22_120.png,Forward,Getafe CF,Right,2026.0
237335,G. Kastanos,https://cdn.sofifa.net/players/237/335/22_120.png,Midfielder,US Salernitana 1919,Left,2022.0
238186,M. Bułka,https://cdn.sofifa.net/players/238/186/22_120.png,Goalkeeper,OGC Nice,Right,2022.0
239259,R. Bushiri,https://cdn.sofifa.net/players/239/259/22_120.png,Defender,Norwich City,Right,2023.0
240212,D. Petković,https://cdn.sofifa.net/players/240/212/22_120.png,Goalkeeper,Angers SCO,Right,2022.0
240319,T. Tillman,https://cdn.sofifa.net/players/240/319/22_120.png,Midfielder,SpVgg Greuther Fürth,Right,2022.0
240941,L. Pintor,https://cdn.sofifa.net/players/240/941/22_120.png,Midfielder,Olympique Lyonnais,Right,2023.0
241007,E. Ebosse,https://cdn.sofifa.net/players/241/007/22_120.png,Defender,Angers SCO,Left,2023.0
241479,Mario Hernández,https://cdn.sofifa.net/players/241/479/22_120.png,Defender,Rayo Vallecano,Right,2023.0
243241,A. Buongiorno,https://cdn.sofifa.net/players/243/241/22_120.png,Defender,Torino F.C.,Left,2024.0
243353,B. Mumba,https://cdn.sofifa.net/players/243/353/22_120.png,Defender,Norwich City,Right,2025.0
243604,Juan Cruz,https://cdn.sofifa.net/players/243/604/22_120.png,Midfielder,Real Betis Balompié,Left,2023.0
244024,O. Batista Meier,https://cdn.sofifa.net/players/244/024/22_120.png,Midfielder,FC Bayern München,Right,2023.0
244097,T. Bonga,https://cdn.sofifa.net/players/244/097/22_120.png,Midfielder,VfL Bochum 1848,Right,2023.0
244114,B. Mendy,https://cdn.sofifa.net/players/244/114/22_120.png,Midfielder,Angers SCO,Right,2024.0
244509,D. Jastrzembski,https://cdn.sofifa.net/players/244/509/22_120.png,Midfielder,Hertha BSC,Left,2022.0
244919,Martín,https://cdn.sofifa.net/players/244/919/22_120.png,Defender,Villarreal CF,Right,2022.0
244921,Sergio Moreno,https://cdn.sofifa.net/players/244/921/22_120.png,Forward,Rayo Vallecano,Right,2023.0
245023,P. Mićin,https://cdn.sofifa.net/players/245/023/22_120.png,Midfielder,Udinese Calcio,Right,2022.0
245637,G. Rutter,https://cdn.sofifa.net/players/245/637/22_120.png,Forward,TSG Hoffenheim,Left,2025.0
245865,S. Bajic,https://cdn.sofifa.net/players/245/865/22_120.png,Goalkeeper,AS Saint-Étienne,Right,2022.0
246683,L. Agoumé,https://cdn.sofifa.net/players/246/683/22_120.png,Midfielder,Stade Brestois 29,Right,2022.0
246763,K. Hoever,https://cdn.sofifa.net/players/246/763/22_120.png,Defender,Wolverhampton Wanderers,Right,2025.0
247721,T. Raschl,https://cdn.sofifa.net/players/247/721/22_120.png,Midfielder,Borussia Dortmund,Right,2022.0
251198,E. Simms,https://cdn.sofifa.net/players/251/198/22_120.png,Forward,Everton,Right,2022.0
251572,C. Boli,https://cdn.sofifa.net/players/251/572/22_120.png,Midfielder,Racing Club de Lens,Left,2024.0
251974,H. Mbock,https://cdn.sofifa.net/players/251/974/22_120.png,Midfielder,Stade Brestois 29,Right,2024.0
252573,A. Terzić,https://cdn.sofifa.net/players/252/573/22_120.png,Defender,Fiorentina,Left,2023.0
252964,G. Zappa,https://cdn.sofifa.net/players/252/964/22_120.png,Defender,Cagliari,Right,2025.0
253396,G. Simeone,https://cdn.sofifa.net/players/253/396/22_120.png,Forward,Atlético de Madrid,Right,2022.0
253407,S. Greenwood,https://cdn.sofifa.net/players/253/407/22_120.png,Forward,Leeds United,Right,2023.0
255015,M. Rivera,https://cdn.sofifa.net/players/255/015/22_120.png,Midfielder,AS Saint-Étienne,Right,2024.0
255140,Pablo Gozálbez,https://cdn.sofifa.net/players/255/140/22_120.png,Midfielder,Valencia CF,Right,2023.0
255406,Javi Castro,https://cdn.sofifa.net/players/255/406/22_120.png,Defender,RC Celta de Vigo,Right,2022.0
255854,Pacheco,https://cdn.sofifa.net/players/255/854/22_120.png,Defender,Real Sociedad,Left,2025.0
256097,Javi López,https://cdn.sofifa.net/players/256/097/22_120.png,Defender,Deportivo Alavés,Left,2023.0
256118,Y. Keitel,https://cdn.sofifa.net/players/256/118/22_120.png,Midfielder,Sport-Club Freiburg,Right,2024.0
256731,J. Krasso,https://cdn.sofifa.net/players/256/731/22_120.png,Forward,AS Saint-Étienne,Left,2023.0
257470,A. Elanga,https://cdn.sofifa.net/players/257/470/22_120.png,Midfielder,Manchester United,Right,2024.0
258466,Leo Román,https://cdn.sofifa.net/players/258/466/22_120.png,Goalkeeper,RCD Mallorca,Right,2024.0
258534,Diego Conde,https://cdn.sofifa.net/players/258/534/22_120.png,Goalkeeper,Getafe CF,Right,2024.0
258536,Cedric Teguía,https://cdn.sofifa.net/players/258/536/22_120.png,Midfielder,RC Celta de Vigo,Left,2022.0
258768,Iván Bravo,https://cdn.sofifa.net/players/258/768/22_120.png,Defender,CA Osasuna,Left,2023.0
258923,Arribas,https://cdn.sofifa.net/players/258/923/22_120.png,Midfielder,Real Madrid CF,Left,2022.0
259088,A. Medioub,https://cdn.sofifa.net/players/259/088/22_120.png,Defender,FC Girondins de Bordeaux,Right,2022.0
259139,David Costa,https://cdn.sofifa.net/players/259/139/22_120.png,Midfielder,Racing Club de Lens,Left,2024.0
259584,M. Ruggeri,https://cdn.sofifa.net/players/259/584/22_120.png,Midfielder,US Salernitana 1919,Left,2022.0
260658,C. Wooh,https://cdn.sofifa.net/players/260/658/22_120.png,Defender,Racing Club de Lens,Right,2025.0
261249,É. Michut,https://cdn.sofifa.net/players/261/249/22_120.png,Midfielder,Paris Saint-Germain,Right,2025.0
262138,C. Lukeba,https://cdn.sofifa.net/players/262/138/22_120.png,Defender,Olympique Lyonnais,Left,2024.0
262333,Y. Kallon,https://cdn.sofifa.net/players/262/333/22_120.png,Midfielder,Genoa,Left,2022.0
263582,M. Peart-Harris,https://cdn.sofifa.net/players/263/582/22_120.png,Midfielder,Brentford,Right,2025.0
52326,E. Jakupović,https://cdn.sofifa.net/players/052/326/22_120.png,Goalkeeper,Leicester City,Right,2022.0
118794,A. Lonergan,https://cdn.sofifa.net/players/118/794/22_120.png,Goalkeeper,Everton,Left,2022.0
177404,S. Fürstner,https://cdn.sofifa.net/players/177/404/22_120.png,Midfielder,1. FSV Mainz 05,Right,2022.0
198132,D. Oberhauser,https://cdn.sofifa.net/players/198/132/22_120.png,Goalkeeper,FC Metz,Right,2023.0
208129,S. Novothny,https://cdn.sofifa.net/players/208/129/22_120.png,Forward,VfL Bochum 1848,Right,2022.0
210676,W. Falcone,https://cdn.sofifa.net/players/210/676/22_120.png,Goalkeeper,U.C. Sampdoria,Right,2024.0
223306,J. Jach,https://cdn.sofifa.net/players/223/306/22_120.png,Defender,Crystal Palace,Left,2022.0
229743,A. Deiola,https://cdn.sofifa.net/players/229/743/22_120.png,Midfielder,Cagliari,Right,2024.0
231474,João Costa,https://cdn.sofifa.net/players/231/474/22_120.png,Goalkeeper,Granada CF,Right,2022.0
233051,L. Bolton,https://cdn.sofifa.net/players/233/051/22_120.png,Defender,Manchester City,Right,2022.0
235521,Carbonell,https://cdn.sofifa.net/players/235/521/22_120.png,Midfielder,RC Celta de Vigo,Right,2025.0
237935,K. Klaesson,https://cdn.sofifa.net/players/237/935/22_120.png,Goalkeeper,Leeds United,Left,2025.0
240777,L. Ranieri,https://cdn.sofifa.net/players/240/777/22_120.png,Defender,US Salernitana 1919,Left,2022.0
