sofifa_id,short_name,Positions,overall,potential,value_eur,wage_eur,age,height_cm,weak_foot,skill_moves,release_clause_eur,pace,shooting,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
244024,O. Batista Meier,Midfielder,65,80,1700000.0,11000.0,20,178,3,3,3900000.0,75.0,64.0,74.0,29.0,44.0,55,63,35,60,56,75,54,56,51,72,78,73,84,61,81,69,60,59,38,67,34,19,57,58,58,56,36,27,27,10,15,14,12,6,0.0
244097,T. Bonga,Midfielder,65,71,1100000.0,6000.0,24,197,3,2,2200000.0,81.0,59.0,67.0,32.0,71.0,51,60,65,60,44,69,40,28,40,68,79,83,65,62,54,69,72,72,79,52,51,20,63,58,51,55,37,29,19,11,11,9,11,9,0.0
244114,B. Mendy,Midfielder,65,78,1700000.0,4000.0,21,191,2,2,4500000.0,60.0,40.0,51.0,66.0,72.0,55,36,64,69,31,45,38,40,57,65,60,60,34,57,50,51,70,55,84,43,62,63,33,49,38,56,66,69,65,8,12,6,6,13,0.0
244509,D. Jastrzembski,Midfielder,65,73,1600000.0,8000.0,21,177,3,3,3000000.0,79.0,58.0,67.0,35.0,57.0,62,59,60,66,55,67,64,58,58,65,80,79,75,58,77,57,70,60,58,58,45,13,57,54,63,55,42,40,22,5,9,8,15,7,0.0
244919,Martín,Defender,65,77,1700000.0,3000.0,21,190,3,2,0.0,58.0,25.0,42.0,66.0,59.0,25,19,70,62,23,24,24,21,38,63,53,62,40,60,65,39,79,54,59,20,60,66,28,33,34,49,64,67,64,7,13,15,10,7,0.0
244921,Sergio Moreno,Forward,65,76,1600000.0,5000.0,22,178,3,2,3800000.0,72.0,62.0,65.0,19.0,52.0,29,65,62,65,53,64,44,29,48,67,69,74,64,67,64,59,65,55,58,62,32,15,67,49,59,59,13,14,19,14,13,8,9,13,0.0
245023,P. Mićin,Midfielder,65,73,1600000.0,4000.0,22,189,3,3,3200000.0,60.0,64.0,68.0,34.0,50.0,61,66,55,63,58,70,60,57,55,71,56,63,61,59,53,60,54,35,60,69,41,31,60,65,60,60,35,31,29,13,9,11,5,9,0.0
245637,G. Rutter,Forward,65,80,1700000.0,5000.0,19,182,5,3,4000000.0,77.0,64.0,66.0,23.0,59.0,43,65,69,62,54,66,56,33,51,68,74,79,71,55,67,67,69,57,69,59,32,12,59,58,68,52,17,22,17,6,10,14,10,10,0.0
245865,S. Bajic,Goalkeeper,65,79,1500000.0,2000.0,19,191,3,1,3900000.0,0.0,0.0,0.0,0.0,0.0,9,5,12,24,8,7,12,11,20,18,28,20,35,58,42,44,55,29,41,9,21,10,5,43,11,25,5,12,9,65,64,59,63,66,25.0
246683,L. Agoumé,Midfielder,65,79,1700000.0,11000.0,19,185,3,3,0.0,56.0,54.0,66.0,55.0,66.0,47,51,55,67,43,65,48,42,61,68,60,53,66,63,60,59,57,76,66,58,58,60,66,69,51,67,46,61,52,7,12,11,12,15,0.0
246763,K. Hoever,Defender,65,80,1600000.0,8000.0,19,183,3,2,4000000.0,70.0,36.0,64.0,62.0,61.0,63,31,53,65,40,64,56,60,51,63,70,70,66,60,63,42,71,55,62,38,64,63,43,51,43,69,62,65,59,15,8,5,14,12,0.0
247721,T. Raschl,Midfielder,65,75,1600000.0,9000.0,21,177,3,3,3000000.0,66.0,53.0,69.0,55.0,64.0,54,54,43,70,47,68,53,53,68,69,67,66,74,66,75,59,64,69,62,50,61,60,57,66,38,65,56,54,59,10,10,10,14,8,0.0
251198,E. Simms,Forward,65,78,1700000.0,14000.0,20,183,4,3,4300000.0,74.0,65.0,63.0,25.0,68.0,45,66,63,58,60,61,55,51,44,63,75,74,68,62,66,68,62,64,72,62,63,21,65,52,64,65,19,24,19,13,10,14,11,9,0.0
251572,C. Boli,Midfielder,65,71,1100000.0,6000.0,22,175,3,4,2400000.0,68.0,57.0,70.0,45.0,44.0,62,58,39,64,48,70,58,51,56,70,72,64,79,62,73,57,34,44,45,56,44,46,60,64,48,65,43,48,46,8,12,11,11,12,0.0
251974,H. Mbock,Midfielder,65,75,1600000.0,4000.0,21,186,3,3,3500000.0,63.0,58.0,68.0,60.0,66.0,46,51,54,70,33,69,53,45,68,71,68,59,65,60,68,76,59,56,72,66,64,59,57,62,45,58,57,64,62,9,7,12,8,10,0.0
252573,A. Terzić,Defender,65,76,1500000.0,8000.0,21,184,2,2,2900000.0,69.0,41.0,63.0,63.0,59.0,63,36,55,58,31,65,43,43,49,62,68,70,66,59,61,45,60,66,55,45,61,61,50,42,49,48,62,66,67,13,6,6,11,6,0.0
252964,G. Zappa,Defender,65,77,1700000.0,5000.0,21,183,2,2,3200000.0,70.0,32.0,61.0,60.0,56.0,67,23,45,60,21,60,47,31,54,63,68,72,60,60,62,39,54,70,52,39,50,58,58,55,40,54,60,65,62,14,13,12,10,15,0.0
253396,G. Simeone,Forward,65,81,1800000.0,5000.0,18,184,3,4,4800000.0,74.0,66.0,64.0,25.0,69.0,35,68,66,57,59,64,51,46,40,65,75,74,70,51,71,67,73,57,74,63,70,23,64,55,64,57,18,20,23,8,14,7,14,12,0.0
253407,S. Greenwood,Forward,65,82,1900000.0,11000.0,19,180,4,2,4800000.0,69.0,65.0,66.0,33.0,56.0,52,69,56,62,57,65,69,73,46,69,70,69,65,61,58,63,62,65,59,63,38,28,62,60,65,62,37,29,24,10,13,11,11,7,0.0
255015,M. Rivera,Midfielder,65,77,1700000.0,5000.0,19,168,3,3,3700000.0,75.0,61.0,70.0,37.0,43.0,57,62,45,64,57,70,59,38,56,67,77,74,79,62,84,65,43,53,37,58,45,38,63,59,58,63,34,39,29,8,6,15,12,6,0.0
255140,Pablo Gozálbez,Midfielder,65,79,1700000.0,6000.0,20,170,4,4,4600000.0,63.0,66.0,65.0,49.0,54.0,53,70,61,67,53,67,63,61,66,65,64,62,67,49,78,65,61,55,52,65,54,52,64,70,55,52,50,43,44,11,10,12,10,5,0.0
255406,Javi Castro,Defender,65,77,1600000.0,2000.0,20,183,4,2,0.0,67.0,31.0,49.0,65.0,69.0,29,25,63,61,33,37,31,30,40,59,65,69,60,58,60,48,70,70,68,26,68,61,27,31,45,48,66,68,64,8,11,11,13,14,0.0
255854,Pacheco,Defender,65,81,1800000.0,5000.0,20,184,3,2,4900000.0,54.0,22.0,42.0,65.0,65.0,27,18,66,64,21,21,22,24,41,64,56,53,49,55,59,32,76,59,69,16,61,63,32,37,36,52,62,68,65,14,13,14,14,8,0.0
256097,Javi López,Defender,65,78,1600000.0,3000.0,19,183,3,3,4500000.0,71.0,27.0,54.0,62.0,66.0,62,26,52,52,21,49,35,31,28,55,70,72,69,61,57,23,56,72,66,25,60,64,47,43,36,51,62,63,62,11,13,14,14,11,0.0
256118,Y. Keitel,Midfielder,65,76,1500000.0,5000.0,21,186,3,2,3000000.0,65.0,48.0,62.0,62.0,66.0,49,44,58,71,41,60,42,49,67,65,63,66,60,61,62,58,82,59,69,49,63,59,47,62,48,58,55,70,66,13,8,11,10,7,0.0
256731,J. Krasso,Forward,65,71,1100000.0,7000.0,23,187,3,2,2400000.0,66.0,64.0,63.0,19.0,59.0,53,66,63,65,63,67,61,44,53,63,68,65,58,62,54,64,70,54,70,60,33,12,65,63,68,54,16,14,17,6,15,6,12,11,0.0
257470,A. Elanga,Midfielder,65,80,1700000.0,12000.0,19,180,3,3,4200000.0,81.0,60.0,68.0,29.0,51.0,61,60,58,60,55,68,65,61,47,66,81,81,81,61,72,64,43,58,51,60,42,27,65,59,50,62,23,29,24,13,5,13,8,10,0.0
258466,Leo Román,Goalkeeper,65,79,1500000.0,3000.0,21,185,2,1,4200000.0,0.0,0.0,0.0,0.0,0.0,12,12,12,20,10,11,11,12,20,10,50,50,51,60,48,52,61,44,61,10,22,11,10,50,15,40,12,13,12,65,64,69,62,66,50.0
258534,Diego Conde,Goalkeeper,65,77,1500000.0,4000.0,22,187,3,1,3500000.0,0.0,0.0,0.0,0.0,0.0,15,11,14,22,13,15,22,20,25,18,44,41,58,63,38,47,66,31,62,9,21,14,11,38,21,43,14,9,13,62,58,63,69,68,43.0
258536,Cedric Teguía,Midfielder,65,80,1700000.0,3000.0,19,180,3,3,4600000.0,83.0,61.0,62.0,54.0,74.0,67,57,59,62,59,60,68,67,56,62,84,82,71,60,74,76,75,76,74,61,70,59,59,56,43,61,52,51,54,6,10,7,5,7,0.0
258768,Iván Bravo,Defender,65,77,1600000.0,5000.0,20,181,3,3,3700000.0,76.0,34.0,62.0,61.0,57.0,54,33,52,54,29,65,49,39,50,58,77,75,59,58,71,29,56,74,50,35,55,59,44,36,44,52,58,67,65,14,8,13,15,9,0.0
258923,Arribas,Midfielder,65,81,1800000.0,16000.0,19,173,3,3,4800000.0,68.0,53.0,72.0,33.0,51.0,37,60,36,66,37,74,49,35,64,72,69,67,68,65,68,47,58,55,51,52,44,21,54,58,40,63,33,36,41,9,7,5,11,14,0.0
259088,A. Medioub,Defender,65,73,1500000.0,5000.0,23,197,2,2,3300000.0,51.0,30.0,48.0,65.0,72.0,35,23,65,46,26,44,26,33,35,57,45,55,44,48,40,48,70,59,80,28,69,59,23,29,39,45,63,71,66,11,8,8,5,7,0.0
259139,David Costa,Midfielder,65,79,1700000.0,6000.0,20,168,3,3,4500000.0,69.0,56.0,74.0,27.0,40.0,53,61,34,64,55,75,69,48,62,74,72,67,79,54,85,56,45,35,41,49,43,23,55,63,48,65,22,30,35,6,8,9,10,10,0.0
259584,M. Ruggeri,Midfielder,65,78,1700000.0,4000.0,18,179,3,2,0.0,65.0,49.0,64.0,64.0,63.0,69,43,65,68,53,66,64,50,58,68,61,69,52,66,57,69,56,68,61,40,65,62,64,51,35,55,64,64,63,11,12,11,14,8,0.0
260658,C. Wooh,Defender,65,80,1600000.0,3000.0,19,191,3,2,4200000.0,72.0,38.0,59.0,63.0,73.0,53,33,69,59,25,59,52,29,47,62,63,80,56,59,47,60,73,68,80,29,63,62,44,44,35,63,58,66,62,7,5,7,6,10,0.0
261249,É. Michut,Midfielder,65,82,1800000.0,6000.0,18,178,3,3,4500000.0,65.0,53.0,71.0,56.0,49.0,55,50,45,70,48,70,61,48,66,70,68,62,75,62,80,58,45,50,45,55,60,61,58,67,55,70,55,60,51,9,13,11,8,9,0.0
262138,C. Lukeba,Defender,65,80,1600000.0,4000.0,18,184,2,2,4000000.0,66.0,35.0,56.0,64.0,65.0,43,31,65,61,30,52,48,26,52,59,62,70,57,63,61,47,76,56,68,29,65,63,42,54,39,66,62,67,64,8,10,14,11,13,0.0
262333,Y. Kallon,Midfielder,65,82,1900000.0,4000.0,20,175,2,2,4600000.0,67.0,66.0,71.0,22.0,60.0,50,66,58,60,60,76,68,47,42,70,69,65,66,57,71,70,59,67,60,64,51,12,60,62,70,63,18,20,19,7,7,6,10,15,0.0
263582,M. Peart-Harris,Midfielder,65,80,1700000.0,4000.0,18,187,3,2,4500000.0,72.0,64.0,64.0,41.0,59.0,63,68,52,63,47,64,54,60,60,65,74,70,64,54,69,61,65,60,64,62,46,31,60,72,62,67,43,41,39,6,7,12,13,13,0.0
52326,E. Jakupović,Goalkeeper,64,64,60000.0,8000.0,36,191,2,1,114000.0,0.0,0.0,0.0,0.0,0.0,11,12,12,39,15,11,11,14,34,22,27,31,37,59,45,48,65,31,59,11,45,24,11,52,22,62,14,12,11,64,66,64,64,60,29.0
118794,A. Lonergan,Goalkeeper,64,64,60000.0,7000.0,37,192,1,1,114000.0,0.0,0.0,0.0,0.0,0.0,12,14,15,29,15,11,12,14,27,24,40,41,50,63,42,39,66,28,56,13,28,12,8,32,16,30,14,15,14,63,62,52,65,66,40.0
177404,S. Fürstner,Midfielder,64,64,300000.0,5000.0,33,178,4,2,540000.0,47.0,46.0,61.0,63.0,67.0,57,39,60,65,43,56,48,43,62,63,48,46,67,61,72,60,71,65,68,48,65,62,60,61,42,70,64,65,59,7,12,11,10,16,0.0
198132,D. Oberhauser,Goalkeeper,64,65,450000.0,3000.0,30,185,3,1,934000.0,0.0,0.0,0.0,0.0,0.0,10,9,9,38,10,10,18,12,33,14,49,47,54,52,41,47,62,42,43,8,16,25,11,18,22,43,12,13,12,66,64,62,65,62,48.0
208129,S. Novothny,Forward,64,65,675000.0,6000.0,27,185,3,2,1300000.0,45.0,64.0,57.0,27.0,70.0,26,72,74,53,58,50,42,37,25,66,34,54,53,60,63,66,75,53,79,45,66,21,67,50,64,60,26,15,26,5,13,7,11,13,0.0
210676,W. Falcone,Goalkeeper,64,69,675000.0,3000.0,26,195,2,1,1200000.0,0.0,0.0,0.0,0.0,0.0,17,19,13,25,13,13,16,12,26,20,26,28,33,47,34,49,43,28,62,20,15,8,5,35,29,44,6,11,16,65,64,65,64,68,27.0
223306,J. Jach,Defender,64,67,675000.0,10000.0,27,192,2,2,1300000.0,58.0,45.0,55.0,62.0,75.0,48,40,67,57,41,53,40,54,61,59,53,62,52,59,54,57,76,69,81,48,67,61,43,39,36,54,60,62,63,8,6,16,8,14,0.0
229743,A. Deiola,Midfielder,64,66,725000.0,7000.0,25,189,3,2,1300000.0,59.0,63.0,61.0,60.0,68.0,48,58,52,68,68,62,52,42,64,66,62,56,51,65,32,73,54,58,72,68,74,55,66,60,34,62,64,65,55,13,10,9,12,8,0.0
231474,João Costa,Goalkeeper,64,70,725000.0,4000.0,25,185,1,1,1700000.0,0.0,0.0,0.0,0.0,0.0,13,10,10,19,12,12,13,14,26,17,18,33,31,63,48,43,57,23,58,13,19,13,10,29,16,36,14,13,14,63,62,57,63,64,24.0
233051,L. Bolton,Defender,64,71,1100000.0,14000.0,21,176,3,3,2300000.0,81.0,51.0,64.0,59.0,63.0,65,52,52,63,32,64,61,39,52,63,82,80,75,56,72,56,84,60,61,46,65,59,58,58,56,52,59,63,53,12,6,9,11,6,0.0
235521,Carbonell,Midfielder,64,71,1200000.0,5000.0,23,182,3,3,2800000.0,52.0,60.0,68.0,63.0,61.0,59,60,57,66,49,67,59,51,65,68,59,47,75,63,78,62,56,64,57,62,66,63,57,63,49,54,62,65,62,5,5,12,12,14,0.0
237935,K. Klaesson,Goalkeeper,64,77,1200000.0,7000.0,20,189,2,1,3000000.0,0.0,0.0,0.0,0.0,0.0,11,10,13,36,10,19,12,13,29,28,35,33,52,59,42,47,65,24,57,12,30,11,5,42,17,43,10,14,13,65,59,62,63,69,34.0
240777,L. Ranieri,Defender,64,77,1400000.0,8000.0,22,187,3,2,0.0,58.0,34.0,60.0,68.0,52.0,49,31,67,45,35,68,38,41,36,49,55,61,59,60,73,33,60,49,48,34,66,67,50,39,44,52,65,72,71,14,8,7,8,9,0.0
240906,B. Adekanye,Midfielder,64,76,1400000.0,11000.0,22,175,3,3,2700000.0,71.0,59.0,68.0,30.0,50.0,62,64,49,60,55,69,53,44,46,68,73,69,68,59,74,63,52,49,53,48,45,21,60,51,52,58,25,35,30,8,9,5,11,9,0.0
241462,R. Guerra,Midfielder,64,70,850000.0,5000.0,24,183,3,2,2000000.0,48.0,58.0,62.0,63.0,59.0,38,59,55,66,36,63,41,40,66,67,52,45,52,65,58,60,62,43,65,63,62,63,56,59,45,53,62,67,61,7,13,7,5,13,0.0
242965,F. Hornby,Forward,64,73,1300000.0,5000.0,21,195,2,2,2900000.0,61.0,64.0,58.0,24.0,72.0,35,63,68,60,58,64,53,40,44,60,55,66,38,61,36,65,67,58,83,67,65,16,62,53,59,58,19,21,19,6,15,11,8,13,0.0
244120,S. Rénot,Goalkeeper,64,64,300000.0,3000.0,31,185,3,1,600000.0,0.0,0.0,0.0,0.0,0.0,12,10,13,26,9,12,13,11,24,18,35,32,28,56,45,47,57,25,60,10,27,17,10,31,17,49,12,14,13,61,63,62,65,65,34.0
245290,De La Fuente,Defender,64,75,1200000.0,5000.0,22,179,3,2,2800000.0,50.0,39.0,55.0,64.0,63.0,48,35,62,56,34,53,44,35,53,57,52,48,52,61,58,49,69,45,69,39,70,64,34,42,43,60,62,65,64,15,6,7,10,6,0.0
245639,André Anderson,Forward,64,76,1400000.0,9000.0,21,180,3,3,2700000.0,70.0,59.0,67.0,25.0,49.0,50,60,50,67,57,70,54,40,58,66,70,70,71,55,65,65,51,63,47,50,35,15,65,66,60,55,30,20,15,8,9,9,11,12,0.0
246061,A. Solano,Defender,64,73,1200000.0,8000.0,23,176,3,2,2700000.0,63.0,35.0,62.0,61.0,57.0,61,28,58,59,26,60,41,34,52,64,62,64,63,62,71,49,62,59,53,35,62,63,47,46,40,60,60,62,64,8,6,13,9,10,0.0
246402,M. Bidstrup,Midfielder,64,76,1300000.0,7000.0,20,178,3,3,2900000.0,63.0,52.0,66.0,61.0,63.0,63,52,58,69,52,62,54,42,64,67,66,60,69,60,88,55,49,65,63,50,62,58,52,63,42,64,61,64,58,11,14,11,6,13,0.0
247463,F. Balogun,Forward,64,81,1500000.0,10000.0,19,179,4,3,3800000.0,74.0,63.0,63.0,21.0,60.0,40,67,56,52,59,61,43,37,38,63,76,72,72,64,64,63,54,63,64,56,49,18,66,45,56,60,18,15,16,10,12,12,13,10,0.0
248574,B. Benkhedim,Midfielder,64,76,1400000.0,5000.0,20,175,3,3,3100000.0,69.0,60.0,69.0,41.0,44.0,60,59,44,67,58,69,63,59,57,70,71,67,74,53,78,65,46,58,35,58,49,37,61,61,54,63,42,39,48,7,8,14,12,6,0.0
250790,A. Traoré,Midfielder,64,76,1400000.0,3000.0,19,177,3,3,3100000.0,76.0,59.0,68.0,22.0,61.0,56,61,62,58,50,70,49,38,44,69,74,77,64,59,76,57,68,64,64,55,49,19,61,55,62,60,13,21,17,12,7,5,13,14,0.0
250822,B. Fadiga,Midfielder,64,78,1400000.0,11000.0,20,178,3,3,3500000.0,75.0,47.0,71.0,59.0,53.0,48,46,55,67,37,71,52,47,61,69,77,73,86,65,77,52,55,68,40,43,65,61,58,62,50,62,55,63,56,12,14,14,15,15,0.0
250955,J. Stanišić,Defender,64,75,1300000.0,9000.0,21,186,4,2,2400000.0,65.0,28.0,58.0,64.0,60.0,57,25,65,56,29,57,45,23,45,59,67,64,64,58,59,36,54,59,63,24,57,63,38,38,37,48,63,66,63,11,6,10,9,12,0.0
251757,Javi Gómez,Midfielder,64,73,1300000.0,5000.0,22,178,4,4,3000000.0,75.0,59.0,67.0,28.0,47.0,65,60,34,64,51,67,64,45,57,65,76,74,73,53,77,60,59,53,47,57,35,20,60,57,53,61,34,28,22,15,13,7,8,6,0.0
251912,Z. Ould Khaled,Midfielder,64,74,1200000.0,4000.0,21,195,3,2,2600000.0,55.0,47.0,62.0,61.0,68.0,42,41,62,69,42,65,50,53,64,68,56,55,54,58,37,63,58,64,73,45,65,58,56,52,46,51,60,64,62,7,12,7,12,9,0.0
252936,A. Flips,Midfielder,64,76,1400000.0,4000.0,21,173,3,3,3100000.0,62.0,57.0,66.0,41.0,51.0,66,53,50,65,56,66,64,56,62,67,64,61,68,55,78,62,47,53,55,58,40,28,61,64,65,61,39,49,44,10,10,6,7,10,0.0
253465,T. Mengi,Defender,64,82,1400000.0,10000.0,19,183,3,2,3500000.0,78.0,39.0,59.0,63.0,68.0,42,33,62,63,29,57,46,33,63,58,74,82,69,64,53,54,71,61,72,39,66,65,41,53,35,61,64,63,57,11,8,11,5,10,0.0
254123,Migue,Defender,64,71,1100000.0,5000.0,24,176,3,2,2500000.0,67.0,45.0,64.0,60.0,64.0,61,36,51,63,33,65,55,32,55,64,70,64,68,59,73,58,61,64,61,52,70,58,57,50,39,52,61,63,62,10,12,9,12,9,0.0
254787,Pepe Sánchez,Defender,64,77,1400000.0,3000.0,21,183,3,2,3800000.0,71.0,48.0,60.0,62.0,65.0,55,31,63,64,40,57,35,24,63,63,72,71,61,52,67,71,69,61,67,63,64,60,50,55,50,59,58,65,64,11,11,11,11,12,0.0
256115,L. Samardžić,Midfielder,64,81,1500000.0,2000.0,19,184,3,3,3600000.0,64.0,61.0,72.0,29.0,53.0,51,64,39,65,50,74,55,66,56,74,71,58,75,52,73,64,52,43,61,58,44,25,52,59,50,57,37,24,22,11,14,14,11,15,0.0
256404,Jorge Silva,Defender,64,73,1200000.0,9000.0,22,184,3,2,2300000.0,58.0,32.0,48.0,67.0,57.0,38,26,65,56,34,41,44,34,45,52,55,60,59,55,58,55,75,55,54,22,60,60,29,33,38,50,64,74,72,11,10,13,8,8,0.0
256544,M. Bogarde,Defender,64,81,1400000.0,4000.0,19,182,3,2,3300000.0,60.0,30.0,64.0,66.0,62.0,25,25,50,63,35,63,33,30,57,62,60,60,73,58,75,40,72,67,58,30,61,69,25,58,35,66,67,68,68,7,9,14,10,14,0.0
256666,Y. Mosquera,Defender,64,81,1400000.0,10000.0,20,187,3,2,3500000.0,71.0,22.0,45.0,64.0,69.0,25,17,64,55,26,28,25,29,28,60,73,70,68,62,55,35,73,69,73,15,59,65,28,33,37,44,63,65,63,8,7,8,10,8,0.0
257075,P. Nebel,Midfielder,64,83,1500000.0,2000.0,18,169,4,3,3600000.0,76.0,56.0,71.0,27.0,48.0,55,60,39,62,50,71,54,46,58,68,79,74,90,47,85,60,55,53,49,50,37,21,52,60,45,57,23,32,27,11,9,10,6,9,0.0
257110,Fran González,Defender,64,75,1200000.0,8000.0,22,188,2,2,2700000.0,48.0,26.0,46.0,61.0,76.0,35,21,55,64,30,40,25,24,53,52,49,48,41,59,45,35,70,74,78,25,77,55,29,28,40,55,60,68,65,10,6,7,13,11,0.0
257349,R. Ladinetti,Midfielder,64,80,1500000.0,5000.0,20,182,3,2,3500000.0,65.0,55.0,64.0,54.0,57.0,52,52,48,74,54,64,63,49,74,66,66,65,63,56,62,70,59,56,60,46,52,55,57,63,63,62,52,58,56,5,14,11,5,10,0.0
257396,B. Domingues,Midfielder,64,75,1300000.0,3000.0,21,172,2,2,2900000.0,62.0,60.0,66.0,33.0,46.0,61,64,48,65,52,69,51,40,59,67,64,61,61,46,81,60,49,55,46,53,33,23,62,64,60,56,28,38,36,11,7,6,13,13,0.0
257399,W. Faghir,Forward,64,84,1600000.0,1000.0,17,185,3,3,4500000.0,69.0,62.0,66.0,22.0,66.0,31,63,58,56,58,64,46,37,42,66,66,71,74,62,69,68,79,63,79,58,33,19,63,57,53,60,15,21,16,11,9,15,9,6,0.0
257534,C. Palmer,Midfielder,64,84,1600000.0,14000.0,19,189,3,4,4600000.0,77.0,58.0,68.0,45.0,54.0,58,58,41,62,51,68,62,55,60,67,76,78,75,56,71,65,56,55,54,55,50,40,57,60,50,63,48,47,46,7,6,10,14,14,0.0
258034,Toni Herrero,Defender,64,79,1300000.0,4000.0,20,178,3,3,3500000.0,76.0,46.0,66.0,57.0,58.0,69,42,60,63,45,68,65,46,56,63,74,77,71,57,70,57,67,69,53,43,54,54,58,50,39,54,53,60,61,9,10,10,8,13,0.0
258037,Álex Blesa,Midfielder,64,81,1500000.0,3000.0,19,180,3,3,4100000.0,64.0,52.0,67.0,48.0,52.0,42,50,45,71,45,65,64,65,70,70,63,65,72,59,70,52,54,63,49,59,44,48,55,65,49,62,49,49,47,11,6,5,6,12,0.0
258625,A. Barry,Defender,64,72,1200000.0,4000.0,21,185,3,2,2400000.0,72.0,25.0,45.0,65.0,69.0,30,22,64,31,31,31,26,27,30,54,65,78,60,60,61,33,82,64,76,20,54,63,27,34,37,59,59,70,68,7,10,7,13,5,0.0
258937,Aimar Oroz,Midfielder,64,79,1400000.0,3000.0,19,177,3,3,3800000.0,71.0,59.0,62.0,52.0,58.0,61,55,44,70,45,60,61,59,69,62,76,66,71,57,68,68,57,69,54,62,53,55,58,67,55,62,52,56,38,6,6,13,6,13,0.0
258966,A. Cambiaso,Midfielder,64,76,1400000.0,3000.0,21,181,4,2,2800000.0,68.0,52.0,67.0,65.0,52.0,65,49,51,66,55,69,55,60,59,66,69,67,68,55,68,60,55,58,46,52,58,63,57,59,46,59,65,69,67,13,7,7,13,13,0.0
259031,L. Delap,Forward,64,85,1900000.0,9000.0,18,186,4,2,5400000.0,76.0,64.0,61.0,24.0,66.0,42,66,66,50,62,60,55,37,43,62,74,78,72,56,62,69,60,60,70,57,64,17,60,52,60,53,19,21,15,8,9,10,11,10,0.0
259190,D. Lopy,Midfielder,64,78,1400000.0,3000.0,19,184,3,2,3700000.0,62.0,53.0,62.0,60.0,71.0,51,48,66,70,48,62,53,45,69,66,66,59,56,58,53,68,73,67,75,53,65,59,57,62,45,61,56,60,63,14,11,14,6,15,0.0
259205,N. Ahamada,Midfielder,64,79,1400000.0,3000.0,19,183,3,2,3400000.0,69.0,48.0,70.0,56.0,61.0,52,41,56,74,44,71,45,46,62,70,72,66,74,58,72,65,66,60,58,44,67,55,56,63,49,65,50,63,58,13,9,7,5,9,0.0
259582,Isma Ruiz,Midfielder,64,78,1300000.0,3000.0,20,184,3,2,3500000.0,66.0,46.0,61.0,60.0,56.0,46,41,51,67,36,60,46,44,65,63,67,65,62,65,65,59,61,55,52,45,67,61,51,63,43,45,58,64,64,9,12,12,13,15,0.0
259583,D. Udogie,Defender,64,81,1400000.0,2000.0,18,186,3,3,0.0,73.0,50.0,65.0,60.0,64.0,64,48,53,60,37,67,56,47,51,64,75,71,74,56,55,60,61,60,68,46,60,62,54,48,46,45,56,63,61,8,14,11,10,14,0.0
259679,J. Braaf,Midfielder,64,84,1600000.0,9000.0,18,179,4,4,4600000.0,83.0,60.0,66.0,40.0,64.0,59,58,50,58,56,63,60,58,51,63,82,84,82,63,86,69,65,69,63,58,59,40,61,56,53,59,43,37,32,8,11,13,14,12,0.0
261680,Gori,Midfielder,64,84,1600000.0,2000.0,19,172,4,4,5000000.0,74.0,56.0,67.0,57.0,59.0,50,55,40,67,55,66,60,55,65,65,75,74,74,63,80,63,60,66,53,50,63,57,60,68,65,65,60,58,57,12,14,13,6,12,0.0
262137,H. Keïta,Midfielder,64,78,1400000.0,7000.0,19,182,2,3,3500000.0,72.0,56.0,68.0,53.0,54.0,43,56,55,68,41,68,59,42,64,69,70,73,72,62,64,57,61,49,54,57,60,57,62,65,47,64,46,58,47,10,10,11,13,9,0.0
262652,L. Joseph,Forward,64,73,1300000.0,4000.0,20,180,2,2,2900000.0,77.0,67.0,61.0,19.0,51.0,38,74,65,58,50,63,41,40,45,56,75,78,63,56,70,65,63,55,55,59,32,11,63,54,65,58,14,13,17,10,12,15,9,8,0.0
263943,Javi Serrano,Midfielder,64,82,1400000.0,3000.0,18,175,3,2,3700000.0,71.0,56.0,64.0,59.0,63.0,47,58,50,67,40,63,43,48,68,64,74,68,64,59,78,56,67,59,62,54,71,63,53,61,62,55,57,60,62,9,12,10,6,12,0.0
263945,Alberto Moreno,Midfielder,64,81,1500000.0,6000.0,19,175,4,2,4000000.0,69.0,59.0,67.0,52.0,55.0,53,60,47,69,46,66,48,55,66,68,72,67,70,59,76,61,66,56,53,58,54,57,58,65,64,62,47,56,52,6,12,15,6,10,0.0
264008,W. Kechrida,Defender,64,69,800000.0,8000.0,25,184,2,2,1500000.0,68.0,34.0,59.0,63.0,58.0,60,31,49,55,35,61,35,42,30,60,71,66,51,55,59,34,55,58,57,32,60,57,54,44,46,53,56,75,72,14,11,14,7,11,0.0
