sofifa_id,short_name,value_eur,wage_eur,Positions,percentile,count,percentile_wage
203741,T. Delaine,6500000.0,19000.0,Defender,63.33,66,47.23
206306,J. Ferri,6500000.0,24000.0,Midfielder,63.33,66,57.58
237207,S. Kalu,6500000.0,19000.0,Midfielder,63.33,66,47.23
222041,L. Boyé,6500000.0,19000.0,Forward,63.33,66,47.23
231745,L. Dimata,6500000.0,16000.0,Forward,63.33,66,41.61
219932,A. Sanabria,6500000.0,36000.0,Forward,63.33,66,72.13
236556,M. Hongla,6500000.0,15000.0,Midfielder,63.33,66,39.46
230978,T. Awoniyi,6500000.0,25000.0,Forward,63.33,66,59.29
236822,G. Gudmundsson,6500000.0,21000.0,Defender,63.33,66,51.53
239970,Paulinho,6500000.0,26000.0,Midfielder,63.33,66,60.74
231640,Ontiveros,6500000.0,23000.0,Midfielder,63.33,66,55.8
236947,J. Torunarigha,6500000.0,25000.0,Defender,63.33,66,59.29
205989,C. Chambers,6500000.0,58000.0,Defender,63.33,66,85.48
205531,V. Verre,6500000.0,19000.0,Midfielder,63.33,66,47.23
205402,J. Boëtius,6500000.0,23000.0,Midfielder,63.33,66,55.8
241159,M. Guéhi,6000000.0,26000.0,Defender,61.11,71,60.74
193794,Villalibre,6000000.0,20000.0,Forward,61.11,71,49.78
228946,M. Svanberg,6000000.0,22000.0,Midfielder,61.11,71,53.61
228815,T. Roberts,6000000.0,47000.0,Midfielder,61.11,71,79.7
227503,J. Bruun Larsen,6000000.0,23000.0,Midfielder,61.11,71,55.8
246875,O. Kossounou,6000000.0,23000.0,Defender,61.11,71,55.8
225204,Raúl Guti,6000000.0,14000.0,Midfielder,61.11,71,37.38
243593,A. Laurienté,6000000.0,14000.0,Midfielder,61.11,71,37.38
239795,C. Ekuban,6000000.0,17000.0,Midfielder,61.11,71,43.16
219536,I. Pussetto,6000000.0,45000.0,Forward,61.11,71,78.59
236703,D. Raum,6000000.0,20000.0,Defender,61.11,71,49.78
232270,T. Fosu-Mensah,6000000.0,28000.0,Defender,61.11,71,63.8
239452,I. Diallo,6000000.0,31000.0,Midfielder,61.11,71,67.09
241821,M. Bayo,6000000.0,15000.0,Forward,61.11,71,39.46
231292,J. Lewis,6000000.0,24000.0,Defender,61.11,71,57.58
233061,M. Pereira Lage,6000000.0,18000.0,Midfielder,61.11,71,44.94
219585,M. Valjent,6000000.0,19000.0,Defender,61.11,71,47.23
231361,J. Gnagnon,6000000.0,17000.0,Defender,61.11,71,43.16
236515,Álvaro,6000000.0,7000.0,Goalkeeper,61.11,71,22.79
234686,J. Lotomba,6000000.0,21000.0,Defender,61.11,71,51.53
235813,R. Marin,6000000.0,26000.0,Midfielder,61.11,71,60.74
235899,D. Zeefuik,6000000.0,28000.0,Defender,61.11,71,63.8
236498,S. Lammers,6000000.0,35000.0,Forward,61.11,71,71.19
235526,D. Geiger,6000000.0,23000.0,Midfielder,61.11,71,55.8
236636,A. Caci,6000000.0,16000.0,Defender,61.11,71,41.61
238068,M. Richter,6000000.0,31000.0,Midfielder,61.11,71,67.09
231242,A. Ounas,6000000.0,44000.0,Midfielder,61.11,71,78.12
232244,S. Ascacíbar,6000000.0,28000.0,Midfielder,61.11,71,63.8
240359,O. Alderete,6000000.0,28000.0,Defender,61.11,71,63.8
240976,M. Saracchi,6000000.0,40000.0,Defender,61.11,71,74.89
231236,M. Cafaro,6000000.0,19000.0,Midfielder,61.11,71,47.23
235407,S. Özcan,6000000.0,19000.0,Midfielder,61.11,71,47.23
227647,M. Mittelstädt,6000000.0,28000.0,Defender,61.11,71,63.8
252017,F. Daniliuc,6000000.0,16000.0,Defender,61.11,71,41.61
224494,R. Henry,6000000.0,31000.0,Defender,61.11,71,67.09
223334,Joelinton,6000000.0,32000.0,Forward,61.11,71,68.17
233265,R. Oudin,6000000.0,19000.0,Midfielder,61.11,71,47.23
183130,M. Albrighton,6000000.0,76000.0,Midfielder,61.11,71,90.49
229758,R. Krunić,6000000.0,33000.0,Midfielder,61.11,71,69.31
167397,Falcao,6000000.0,19000.0,Forward,61.11,71,47.23
229628,Fali,6000000.0,25000.0,Defender,61.11,71,59.29
211101,Rubén Blanco,6000000.0,15000.0,Goalkeeper,61.11,71,39.46
210635,K. Hause,6000000.0,46000.0,Defender,61.11,71,79.26
164859,T. Walcott,6000000.0,49000.0,Midfielder,61.11,71,81.21
209430,R. Ripart,6000000.0,21000.0,Forward,61.11,71,51.53
209289,Kévin Rodrigues,6000000.0,26000.0,Defender,61.11,71,60.74
207807,R. Fraser,6000000.0,36000.0,Midfielder,61.11,71,72.13
206594,S. March,6000000.0,44000.0,Defender,61.11,71,78.12
204451,K. Günter,6000000.0,23000.0,Defender,61.11,71,55.8
200677,Pedro Mendes,6000000.0,23000.0,Defender,61.11,71,55.8
212811,M. Lemina,6000000.0,29000.0,Midfielder,61.11,71,65.01
203362,M. Elyounoussi,6000000.0,46000.0,Midfielder,61.11,71,79.26
202848,G. Caprari,6000000.0,21000.0,Forward,61.11,71,51.53
146439,Negredo,6000000.0,27000.0,Forward,61.11,71,62.29
194794,A. Yarmolenko,6000000.0,57000.0,Midfielder,61.11,71,85.01
189712,K. Strootman,6000000.0,35000.0,Midfielder,61.11,71,71.19
189251,S. Rudy,6000000.0,32000.0,Midfielder,61.11,71,68.17
184826,Adrien Silva,6000000.0,20000.0,Midfielder,61.11,71,49.78
183569,E. Choupo-Moting,6000000.0,63000.0,Forward,61.11,71,87.23
156616,F. Ribéry,6000000.0,41000.0,Forward,61.11,71,75.66
212212,D. Kohr,6000000.0,23000.0,Midfielder,61.11,71,55.8
211348,S. Dimitrievski,6000000.0,14000.0,Goalkeeper,61.11,71,37.38
213242,A. Tameze,6000000.0,23000.0,Midfielder,61.11,71,55.8
213814,F. Di Francesco,6000000.0,45000.0,Forward,61.11,71,78.59
196889,S. Verdi,6000000.0,42000.0,Forward,61.11,71,76.5
224444,H. Belkebla,6000000.0,17000.0,Midfielder,61.11,71,43.16
223061,F. Cervi,6000000.0,22000.0,Midfielder,61.11,71,53.61
222994,M. Nakamba,6000000.0,49000.0,Midfielder,61.11,71,81.21
221639,Mariano,6000000.0,115000.0,Forward,61.11,71,96.0
181318,A. Ekdal,6000000.0,20000.0,Midfielder,61.11,71,49.78
213629,E. Pulgar,6000000.0,40000.0,Midfielder,61.11,71,74.89
232223,K. Tsimikas,5500000.0,62000.0,Defender,58.72,62,86.89
197891,Juanmi,5500000.0,23000.0,Midfielder,58.72,62,55.8
197756,J. Ayew,5500000.0,52000.0,Forward,58.72,62,82.96
235454,M. Sarr,5500000.0,56000.0,Defender,58.72,62,84.61
195038,F. Kainz,5500000.0,27000.0,Midfielder,58.72,62,62.29
236295,Aarón,5500000.0,17000.0,Defender,58.72,62,43.16
245992,B. Gilmour,5500000.0,43000.0,Midfielder,58.72,62,77.18
236311,M. Rog,5500000.0,26000.0,Midfielder,58.72,62,60.74
193331,K. Darlow,5500000.0,28000.0,Goalkeeper,58.72,62,63.8
193133,J. Larsen,5500000.0,17000.0,Midfielder,58.72,62,43.16
236457,D. Giannoulis,5500000.0,26000.0,Defender,58.72,62,60.74
224656,O. Aina,5500000.0,27000.0,Defender,58.72,62,62.29
224883,S. Mounié,5500000.0,19000.0,Forward,58.72,62,47.23
225844,D. Verde,5500000.0,17000.0,Midfielder,58.72,62,43.16
201982,J. Schmid,5500000.0,25000.0,Defender,58.72,62,59.29
226592,J. Jankto,5500000.0,22000.0,Midfielder,58.72,62,53.61
192086,A. Kokorin,5500000.0,48000.0,Forward,58.72,62,80.34
240017,A. Olsen,5500000.0,16000.0,Midfielder,58.72,62,41.61
189165,J. Shelvey,5500000.0,37000.0,Midfielder,58.72,62,72.84
241867,Aitor Ruibal,5500000.0,19000.0,Midfielder,58.72,62,47.23
229723,M. Jensen,5500000.0,37000.0,Midfielder,58.72,62,72.84
238621,Rodrigo Becão,5500000.0,14000.0,Defender,58.72,62,37.38
230021,J. Aidoo,5500000.0,17000.0,Defender,58.72,62,43.16
184111,C. Benteke,5500000.0,50000.0,Forward,58.72,62,81.51
185422,J. King,5500000.0,52000.0,Forward,58.72,62,82.96
191135,L. Júnior,5500000.0,24000.0,Midfielder,58.72,62,57.58
191076,J. Guðmundsson,5500000.0,32000.0,Midfielder,58.72,62,68.17
231835,T. Henry,5500000.0,20000.0,Forward,58.72,62,49.78
146947,Vesga,5500000.0,25000.0,Midfielder,58.72,62,59.29
200318,M. Uth,5500000.0,27000.0,Midfielder,58.72,62,62.29
198683,M. Gabbiadini,5500000.0,21000.0,Forward,58.72,62,51.53
235167,V. Janelt,5500000.0,28000.0,Midfielder,58.72,62,63.8
211382,I. Amadou,5500000.0,23000.0,Midfielder,58.72,62,55.8
211706,Pere Pons,5500000.0,23000.0,Midfielder,58.72,62,55.8
230918,T. Chalobah,5500000.0,43000.0,Defender,58.72,62,77.18
211899,F. Niederlechner,5500000.0,25000.0,Forward,58.72,62,59.29
213367,L. Abergel,5500000.0,18000.0,Midfielder,58.72,62,44.94
239356,A. Matusiwa,5500000.0,16000.0,Midfielder,58.72,62,41.61
235036,W. Faes,5500000.0,16000.0,Defender,58.72,62,41.61
216447,Álvaro García,5500000.0,20000.0,Midfielder,58.72,62,49.78
241937,A. Harroui,5500000.0,8000.0,Midfielder,58.72,62,25.11
219576,R. Battaglia,5500000.0,14000.0,Midfielder,58.72,62,37.38
221016,N. Vukčević,5500000.0,26000.0,Midfielder,58.72,62,60.74
221284,J. Gradit,5500000.0,26000.0,Defender,58.72,62,60.74
221445,Wu Lei,5500000.0,20000.0,Forward,58.72,62,49.78
221671,Lee Jae Sung,5500000.0,24000.0,Midfielder,58.72,62,57.58
225028,N. Radoja,5500000.0,26000.0,Midfielder,58.72,62,60.74
183353,Víctor Díaz,5500000.0,22000.0,Defender,58.72,62,53.61
169705,R. Bertrand,5500000.0,70000.0,Defender,58.72,62,89.11
211862,A. Hahn,5500000.0,25000.0,Forward,58.72,62,59.29
198230,Germán,5500000.0,26000.0,Defender,58.72,62,60.74
182493,D. Godín,5500000.0,27000.0,Defender,58.72,62,62.29
201046,R. Saponara,5500000.0,46000.0,Midfielder,58.72,62,79.26
200759,J. Schlupp,5500000.0,48000.0,Midfielder,58.72,62,80.34
203570,S. Dallas,5500000.0,63000.0,Midfielder,58.72,62,87.23
158121,B. Costil,5500000.0,24000.0,Goalkeeper,58.72,62,57.58
256035,K. Sulemana,5500000.0,19000.0,Midfielder,58.72,62,47.23
199247,Álex Fernández,5500000.0,28000.0,Midfielder,58.72,62,63.8
203736,S. Bahoken,5500000.0,25000.0,Forward,58.72,62,59.29
205343,J. Akpa Akpro,5500000.0,49000.0,Midfielder,58.72,62,81.21
178007,Miguel Veloso,5500000.0,22000.0,Midfielder,58.72,62,53.61
194333,R. Gikiewicz,5500000.0,23000.0,Goalkeeper,58.72,62,55.8
193116,M. Gonalons,5000000.0,21000.0,Midfielder,56.64,30,51.53
215363,L. Montipò,5000000.0,11000.0,Goalkeeper,56.64,30,31.56
211408,K. Linetty,5000000.0,35000.0,Midfielder,56.64,30,71.19
208137,Lucas Torró,5000000.0,21000.0,Midfielder,56.64,30,51.53
225562,Merquelanz,5000000.0,26000.0,Midfielder,56.64,30,60.74
206493,Y. Abdelhamid,5000000.0,25000.0,Defender,56.64,30,59.29
240223,M. Ristić,5000000.0,19000.0,Defender,56.64,30,47.23
227873,A. Touré,5000000.0,21000.0,Defender,56.64,30,51.53
169706,J. Cork,5000000.0,31000.0,Midfielder,56.64,30,67.09
199633,M. Lowton,5000000.0,31000.0,Defender,56.64,30,67.09
207664,C. Bacca,5000000.0,26000.0,Forward,56.64,30,60.74
176600,K. Gameiro,5000000.0,27000.0,Forward,56.64,30,62.29
258615,Zarraga,5000000.0,16000.0,Midfielder,56.64,30,41.61
233934,A. Ramsdale,5000000.0,36000.0,Goalkeeper,56.64,30,72.13
258683,I. Ilić,5000000.0,14000.0,Midfielder,56.64,30,37.38
201144,M. Badelj,5000000.0,16000.0,Midfielder,56.64,30,41.61
168435,S. Sirigu,5000000.0,20000.0,Goalkeeper,56.64,30,49.78
216065,M. Sportiello,5000000.0,33000.0,Goalkeeper,56.64,30,69.31
173306,C. Ansaldi,5000000.0,41000.0,Defender,56.64,30,75.66
257025,K. de la Fuente,5000000.0,16000.0,Midfielder,56.64,30,41.61
179789,D. Da Silva,5000000.0,51000.0,Defender,56.64,30,82.49
216158,S. Widmer,5000000.0,22000.0,Defender,56.64,30,53.61
200353,A. Soumaoro,5000000.0,28000.0,Defender,56.64,30,63.8
248573,J. Dina Ebimbe,5000000.0,33000.0,Midfielder,56.64,30,69.31
245253,L. Barreiro Martins,5000000.0,13000.0,Midfielder,56.64,30,35.5
246606,Fran García,5000000.0,10000.0,Defender,56.64,30,29.48
201939,C. Piccini,5000000.0,29000.0,Defender,56.64,30,65.01
203775,L. Karius,5000000.0,61000.0,Goalkeeper,56.64,30,86.62
246284,Óscar Gil,5000000.0,11000.0,Defender,56.64,30,31.56
207993,S. Kolašinac,5000000.0,60000.0,Defender,56.64,30,86.25
239136,N. Cozza,4900000.0,14000.0,Defender,55.63,14,37.38
254548,M. Bard,4900000.0,14000.0,Defender,55.63,14,37.38
190875,J. Kucka,4900000.0,33000.0,Midfielder,55.63,14,69.31
205193,K. Rekik,4900000.0,20000.0,Defender,55.63,14,49.78
247182,Tuta,4900000.0,13000.0,Defender,55.63,14,35.5
229266,J. Rodon,4900000.0,40000.0,Defender,55.63,14,74.89
236935,H. Wolf,4900000.0,19000.0,Midfielder,55.63,14,47.23
230672,Lyanco,4900000.0,27000.0,Defender,55.63,14,62.29
258602,Jon Morcillo,4900000.0,18000.0,Midfielder,55.63,14,44.94
243315,Dani Gómez,4900000.0,21000.0,Forward,55.63,14,51.53
231864,M. van Bergen,4900000.0,17000.0,Midfielder,55.63,14,43.16
216283,Danilo,4900000.0,22000.0,Defender,55.63,14,53.61
258946,M. Lovato,4900000.0,20000.0,Defender,55.63,14,49.78
204472,B. Sarr,4900000.0,53000.0,Defender,55.63,14,83.39
190456,N. Clyne,4800000.0,42000.0,Defender,55.16,18,76.5
257204,S. Diomande,4800000.0,25000.0,Defender,55.16,18,59.29
224263,J. Kenny,4800000.0,46000.0,Defender,55.16,18,79.26
215061,D. Benedetto,4800000.0,36000.0,Forward,55.16,18,72.13
159261,F. Quagliarella,4800000.0,19000.0,Forward,55.16,18,47.23
224949,J. Dilrosun,4800000.0,28000.0,Midfielder,55.16,18,63.8
189860,Kiko Femenía,4800000.0,42000.0,Defender,55.16,18,76.5
225200,Kike Barja,4800000.0,19000.0,Midfielder,55.16,18,47.23
186905,A. Barnes,4800000.0,35000.0,Forward,55.16,18,71.19
198861,N. Mendy,4800000.0,70000.0,Midfielder,55.16,18,89.11
217699,I. Slimani,4800000.0,57000.0,Forward,55.16,18,85.01
200054,Pedro Obiang,4800000.0,28000.0,Midfielder,55.16,18,63.8
169595,D. Rose,4800000.0,42000.0,Defender,55.16,18,76.5
241925,C. Führich,4800000.0,19000.0,Midfielder,55.16,18,47.23
236624,A. Barkok,4800000.0,19000.0,Midfielder,55.16,18,47.23
171897,A. Guardado,4800000.0,24000.0,Midfielder,55.16,18,57.58
194644,Montoya,4800000.0,20000.0,Defender,55.16,18,49.78
211738,M. Flekken,4800000.0,20000.0,Goalkeeper,55.16,18,49.78
198904,G. Hanley,4700000.0,31000.0,Defender,54.55,8,67.09
226515,Andrei Girotto,4700000.0,23000.0,Defender,54.55,8,55.8
237715,P. Cutrone,4700000.0,51000.0,Forward,54.55,8,82.49
215466,N. Maksimović,4700000.0,16000.0,Defender,54.55,8,41.61
237161,S. Longstaff,4700000.0,23000.0,Midfielder,54.55,8,55.8
189485,Diego Farías,4700000.0,32000.0,Midfielder,54.55,8,68.17
189456,L. Cooper,4700000.0,60000.0,Defender,54.55,8,86.25
198032,D. Burn,4700000.0,46000.0,Defender,54.55,8,79.26
171791,José Fonte,4600000.0,30000.0,Defender,54.29,17,65.98
190324,C. Kabasele,4600000.0,42000.0,Defender,54.29,17,76.5
183580,N. Petersen,4600000.0,28000.0,Forward,54.29,17,63.8
245741,J. Lindstrøm,4600000.0,13000.0,Midfielder,54.29,17,35.5
255523,Y. Maçon,4600000.0,19000.0,Defender,54.29,17,47.23
190243,M. Hitz,4600000.0,39000.0,Goalkeeper,54.29,17,74.18
180334,Marcelo,4600000.0,55000.0,Defender,54.29,17,84.0
192955,M. Klich,4600000.0,63000.0,Midfielder,54.29,17,87.23
236518,A. Nordin,4600000.0,21000.0,Midfielder,54.29,17,51.53
211099,O. Nguette,4600000.0,19000.0,Midfielder,54.29,17,47.23
211856,K. Akpoguma,4600000.0,26000.0,Defender,54.29,17,60.74
240787,H. Traorè,4600000.0,14000.0,Midfielder,54.29,17,37.38
205850,L. Pavoletti,4600000.0,32000.0,Forward,54.29,17,68.17
220901,David Raya,4600000.0,27000.0,Goalkeeper,54.29,17,62.29
194201,P. Jansson,4600000.0,38000.0,Defender,54.29,17,73.58
255223,A. Adli,4600000.0,23000.0,Forward,54.29,17,55.8
198368,Tomás Pina,4600000.0,24000.0,Midfielder,54.29,17,57.58
254544,Reinier,4500000.0,45000.0,Forward,53.71,13,78.59
261987,Blanco,4500000.0,51000.0,Midfielder,53.71,13,82.49
211381,S. Boufal,4500000.0,21000.0,Midfielder,53.71,13,51.53
244280,A. Fein,4500000.0,33000.0,Midfielder,53.71,13,69.31
232008,Toni Lato,4500000.0,20000.0,Defender,53.71,13,49.78
202697,J. Stephens,4500000.0,39000.0,Defender,53.71,13,74.18
226085,Léo Jardim,4500000.0,21000.0,Goalkeeper,53.71,13,51.53
263139,D. Greif,4500000.0,11000.0,Goalkeeper,53.71,13,31.56
221743,Hélder Costa,4500000.0,58000.0,Midfielder,53.71,13,85.48
244274,A. Šemper,4500000.0,10000.0,Goalkeeper,53.71,13,29.48
236033,Dani Cárdenas,4500000.0,12000.0,Goalkeeper,53.71,13,33.24
252042,João Pedro,4500000.0,20000.0,Forward,53.71,13,49.78
206198,D. Heintz,4500000.0,22000.0,Defender,53.71,13,53.61
247019,B. Kouyaté,4400000.0,12000.0,Defender,53.28,19,33.24
230578,M. Diakhaby,4400000.0,20000.0,Defender,53.28,19,49.78
210972,Manquillo,4400000.0,30000.0,Defender,53.28,19,65.98
247500,Edgar,4400000.0,13000.0,Midfielder,53.28,19,35.5
240926,N. Phillips,4400000.0,52000.0,Defender,53.28,19,82.96
233767,S. Alakouch,4400000.0,12000.0,Defender,53.28,19,33.24
235522,Aleix Febas,4400000.0,20000.0,Midfielder,53.28,19,49.78
259166,E. Green,4400000.0,11000.0,Goalkeeper,53.28,19,31.56
163489,A. Consigli,4400000.0,32000.0,Goalkeeper,53.28,19,68.17
225410,A. Masina,4400000.0,39000.0,Defender,53.28,19,74.18
215322,J. Silva,4400000.0,21000.0,Defender,53.28,19,51.53
235888,I. Cardona,4400000.0,15000.0,Forward,53.28,19,39.46
255891,B. Šutalo,4400000.0,20000.0,Defender,53.28,19,49.78
237985,K. Danso,4400000.0,18000.0,Defender,53.28,19,44.94
222475,M. Thorsby,4400000.0,15000.0,Midfielder,53.28,19,39.46
235781,Santi Comesaña,4400000.0,13000.0,Midfielder,53.28,19,35.5
240452,M. Nzola,4400000.0,14000.0,Forward,53.28,19,37.38
253036,N. Mbuku,4400000.0,9000.0,Midfielder,53.28,19,27.36
234986,P. Retsos,4400000.0,28000.0,Defender,53.28,19,63.8
250954,C. Richards,4300000.0,24000.0,Defender,52.64,11,57.58
185103,A. Kolarov,4300000.0,55000.0,Defender,52.64,11,84.0
205495,A. Lozano,4300000.0,28000.0,Forward,52.64,11,63.8
224933,K. Lasagna,4300000.0,18000.0,Forward,52.64,11,44.94
245598,I. Baba,4300000.0,18000.0,Midfielder,52.64,11,44.94
225926,Pere Milla,4300000.0,20000.0,Forward,52.64,11,49.78
231685,R. Pierre-Gabriel,4300000.0,16000.0,Defender,52.64,11,41.61
152908,A. Young,4300000.0,42000.0,Defender,52.64,11,76.5
236454,S. Doumbia,4300000.0,15000.0,Defender,52.64,11,39.46
211999,R. Khedira,4300000.0,24000.0,Midfielder,52.64,11,57.58
234728,L. Bénes,4300000.0,19000.0,Midfielder,52.64,11,47.23
238196,A. Sigurðsson,4200000.0,24000.0,Forward,52.27,22,57.58
247497,A. Bella Kotchap,4200000.0,8000.0,Defender,52.27,22,25.11
219496,Simy,4200000.0,14000.0,Forward,52.27,22,37.38
252961,T. Nianzou,4200000.0,18000.0,Defender,52.27,22,44.94
218534,S. Adamyan,4200000.0,30000.0,Midfielder,52.27,22,65.98
224251,R. Zentner,4200000.0,16000.0,Goalkeeper,52.27,22,41.61
239367,R. Hack,4200000.0,14000.0,Midfielder,52.27,22,37.38
237386,K. Dewsbury-Hall,4200000.0,42000.0,Midfielder,52.27,22,76.5
243016,Alberto Soro,4200000.0,13000.0,Midfielder,52.27,22,35.5
208622,Rubén Sobrino,4200000.0,28000.0,Forward,52.27,22,63.8
208535,A. Duncan,4200000.0,42000.0,Midfielder,52.27,22,76.5
242075,J. Sargent,4200000.0,18000.0,Forward,52.27,22,44.94
207562,S. Andersson,4200000.0,27000.0,Forward,52.27,22,62.29
239441,Jordi Mboula,4200000.0,14000.0,Midfielder,52.27,22,37.38
191783,V. Berisha,4200000.0,23000.0,Midfielder,52.27,22,55.8
252293,I. Jakobs,4200000.0,21000.0,Midfielder,52.27,22,51.53
246350,E. Le Fée,4200000.0,9000.0,Midfielder,52.27,22,27.36
198331,M. Vydra,4200000.0,34000.0,Forward,52.27,22,70.22
257889,K. Jakić,4200000.0,600.0,Midfielder,52.27,22,1.01
194728,I. Belfodil,4200000.0,40000.0,Forward,52.27,22,74.89
189908,Ł. Skorupski,4200000.0,22000.0,Goalkeeper,52.27,22,53.61
263230,M. Osmajić,4200000.0,15000.0,Forward,52.27,22,39.46
192991,C. Tosun,4100000.0,63000.0,Forward,51.53,17,87.23
230107,L. Coulibaly,4100000.0,28000.0,Midfielder,51.53,17,63.8
193338,M. Destro,4100000.0,17000.0,Forward,51.53,17,43.16
188770,A. Mehmedi,4100000.0,49000.0,Forward,51.53,17,81.21
253283,F. Pellistri,4100000.0,27000.0,Midfielder,51.53,17,62.29
240661,E. Vignato,4100000.0,14000.0,Midfielder,51.53,17,37.38
255001,N. Rovella,4100000.0,19000.0,Midfielder,51.53,17,47.23
212911,Hernâni,4100000.0,24000.0,Midfielder,51.53,17,57.58
240507,A. Gomes,4100000.0,15000.0,Midfielder,51.53,17,39.46
244257,J. Burkardt,4100000.0,13000.0,Forward,51.53,17,35.5
217648,G. Haraguchi,4100000.0,26000.0,Midfielder,51.53,17,60.74
190982,Alberto Perea,4100000.0,25000.0,Midfielder,51.53,17,59.29
258585,I. Pandur,4100000.0,9000.0,Goalkeeper,51.53,17,27.36
227232,F. Sotoca,4100000.0,27000.0,Forward,51.53,17,62.29
198077,P. Herrmann,4100000.0,24000.0,Midfielder,51.53,17,57.58
200478,J. Hendrick,4100000.0,34000.0,Midfielder,51.53,17,70.22
240938,Junior Messias,4100000.0,12000.0,Midfielder,51.53,17,33.24
253177,Y. Musah,4000000.0,7000.0,Midfielder,50.96,28,22.79
257713,G. Frabotta,4000000.0,30000.0,Defender,50.96,28,65.98
243019,T. Băluță,4000000.0,25000.0,Midfielder,50.96,28,59.29
243526,M. Müldür,4000000.0,15000.0,Defender,50.96,28,39.46
213063,Róber,4000000.0,20000.0,Defender,50.96,28,49.78
210489,L. Schaub,4000000.0,22000.0,Midfielder,50.96,28,53.61
239712,M. Okugawa,4000000.0,19000.0,Midfielder,50.96,28,47.23
228698,V. Kovalenko,4000000.0,33000.0,Midfielder,50.96,28,69.31
224019,Pedro Chirivella,4000000.0,16000.0,Midfielder,50.96,28,41.61
236331,E. Cabaco,4000000.0,20000.0,Defender,50.96,28,49.78
235290,K. Bonifazi,4000000.0,22000.0,Defender,50.96,28,53.61
226536,O. Colley,4000000.0,17000.0,Defender,50.96,28,43.16
238126,Guridi,4000000.0,24000.0,Midfielder,50.96,28,57.58
238717,E. Pinnock,4000000.0,37000.0,Defender,50.96,28,72.84
230786,Pepelu,4000000.0,13000.0,Midfielder,50.96,28,35.5
233409,R. Gumny,4000000.0,12000.0,Defender,50.96,28,33.24
233943,Ronaldo Vieira,4000000.0,10000.0,Midfielder,50.96,28,29.48
235824,T. Alarcón,4000000.0,14000.0,Midfielder,50.96,28,37.38
236316,Y. Valery,4000000.0,24000.0,Defender,50.96,28,57.58
241463,Dani Raba,4000000.0,23000.0,Midfielder,50.96,28,55.8
228332,H. Choudhury,4000000.0,48000.0,Midfielder,50.96,28,80.34
195668,Joel Robles,4000000.0,17000.0,Goalkeeper,50.96,28,43.16
254660,J. Thielmann,4000000.0,10000.0,Midfielder,50.96,28,29.48
220475,A. Grassi,4000000.0,25000.0,Midfielder,50.96,28,59.29
240099,K. Rüegg,4000000.0,13000.0,Defender,50.96,28,35.5
240947,T. Mitchell,4000000.0,20000.0,Defender,50.96,28,49.78
218746,Pozo,4000000.0,16000.0,Midfielder,50.96,28,41.61
206098,Patric,4000000.0,41000.0,Defender,50.96,28,75.66
170320,L. De Silvestri,3900000.0,28000.0,Defender,50.02,18,63.8
177358,M. Schneiderlin,3900000.0,26000.0,Midfielder,50.02,18,60.74
210964,F. Ceccherini,3900000.0,22000.0,Defender,50.02,18,53.61
193254,C. Trimmel,3900000.0,29000.0,Defender,50.02,18,65.01
224987,I. Provedel,3900000.0,12000.0,Goalkeeper,50.02,18,33.24
242603,H. Marcelin,3900000.0,18000.0,Defender,50.02,18,44.94
259681,Rodri,3900000.0,9000.0,Midfielder,50.02,18,27.36
231235,K. Amian,3900000.0,12000.0,Defender,50.02,18,33.24
183427,F. Delph,3900000.0,58000.0,Midfielder,50.02,18,85.48
243497,S. Walukiewicz,3900000.0,13000.0,Defender,50.02,18,35.5
254470,L. Thomas,3900000.0,32000.0,Defender,50.02,18,68.17
207707,Marçal,3900000.0,58000.0,Defender,50.02,18,85.48
240671,Y. Çetin,3900000.0,22000.0,Defender,50.02,18,53.61
245021,M. Loum,3900000.0,7000.0,Midfielder,50.02,18,22.79
248550,Vivian,3900000.0,11000.0,Defender,50.02,18,31.56
244349,J. Vásquez,3900000.0,7000.0,Defender,50.02,18,22.79
237522,Jorge Cuenca,3900000.0,12000.0,Defender,50.02,18,33.24
246431,R. Sottil,3900000.0,24000.0,Midfielder,50.02,18,57.58
229636,G. Pereiro,3800000.0,25000.0,Midfielder,49.41,17,59.29
248484,N. Collins,3800000.0,14000.0,Defender,49.41,17,37.38
214462,I. Arboleda,3800000.0,11000.0,Goalkeeper,49.41,17,31.56
226414,M. Coco,3800000.0,20000.0,Midfielder,49.41,17,49.78
183285,M. Sakho,3800000.0,22000.0,Defender,49.41,17,53.61
230800,R. Manaj,3800000.0,62000.0,Forward,49.41,17,86.89
232207,I. Šaponjić,3800000.0,27000.0,Forward,49.41,17,62.29
189433,B. Hübner,3800000.0,28000.0,Defender,49.41,17,63.8
201860,E. Bičakčić,3800000.0,28000.0,Defender,49.41,17,63.8
235161,J. Maja,3800000.0,17000.0,Forward,49.41,17,43.16
241410,E. Salcedo,3800000.0,27000.0,Forward,49.41,17,62.29
214026,J. Mojica,3800000.0,17000.0,Defender,49.41,17,43.16
256268,A. Broja,3800000.0,29000.0,Forward,49.41,17,65.01
225523,Lekue,3800000.0,21000.0,Defender,49.41,17,51.53
183129,C. Clark,3800000.0,33000.0,Defender,49.41,17,69.31
225706,M. Trauco,3800000.0,26000.0,Defender,49.41,17,60.74
258390,I. Grbić,3800000.0,25000.0,Goalkeeper,49.41,17,59.29
229221,William,3700000.0,38000.0,Defender,48.84,22,73.58
231089,I. Sissoko,3700000.0,15000.0,Midfielder,48.84,22,39.46
